id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
422984,Female,31,1,28.0,1,1-2 Year,No,21768.0,124.0,290
422985,Female,30,1,8.0,0,< 1 Year,No,2630.0,1.0,19
422986,Female,48,1,28.0,0,> 2 Years,Yes,44532.0,124.0,197
422987,Male,22,1,7.0,1,< 1 Year,No,43696.0,152.0,95
422988,Female,26,1,35.0,1,< 1 Year,No,31757.0,152.0,226
422989,Male,52,1,11.0,0,1-2 Year,Yes,2630.0,156.0,160
422990,Female,31,1,21.0,0,1-2 Year,Yes,2630.0,157.0,252
422991,Male,69,1,3.0,0,1-2 Year,Yes,40145.0,124.0,289
422992,Male,48,1,29.0,0,1-2 Year,Yes,25340.0,26.0,96
422993,Male,23,1,13.0,1,< 1 Year,No,30749.0,26.0,159
422994,Male,62,1,8.0,0,1-2 Year,No,2630.0,124.0,64
422995,Female,37,1,28.0,0,1-2 Year,Yes,46253.0,124.0,104
422996,Male,52,1,8.0,0,1-2 Year,Yes,30183.0,26.0,103
422997,Male,35,1,26.0,0,1-2 Year,Yes,2630.0,26.0,296
422998,Male,23,1,15.0,1,< 1 Year,No,21538.0,152.0,20
422999,Male,46,1,48.0,1,1-2 Year,No,2630.0,15.0,157
423000,Male,40,1,46.0,1,1-2 Year,No,23433.0,26.0,273
423001,Female,23,1,45.0,1,< 1 Year,No,27112.0,152.0,218
423002,Male,50,1,28.0,1,1-2 Year,No,44687.0,147.0,288
423003,Male,26,1,9.0,0,< 1 Year,Yes,23713.0,26.0,282
423004,Male,32,1,8.0,1,1-2 Year,No,37983.0,124.0,187
423005,Male,42,1,7.0,0,1-2 Year,Yes,34771.0,26.0,85
423006,Female,24,1,28.0,0,< 1 Year,Yes,27963.0,152.0,208
423007,Female,27,1,29.0,1,< 1 Year,No,44139.0,152.0,256
423008,Male,25,1,2.0,1,< 1 Year,No,26281.0,152.0,281
423009,Female,22,1,15.0,0,< 1 Year,No,36786.0,152.0,94
423010,Female,29,1,35.0,1,< 1 Year,No,22420.0,152.0,90
423011,Female,24,1,2.0,1,< 1 Year,No,2630.0,152.0,222
423012,Male,54,1,28.0,0,1-2 Year,Yes,30241.0,124.0,116
423013,Female,22,1,15.0,1,< 1 Year,No,27130.0,26.0,52
423014,Female,57,1,28.0,1,1-2 Year,No,52314.0,24.0,98
423015,Female,24,1,46.0,0,< 1 Year,Yes,26204.0,152.0,77
423016,Female,22,1,36.0,1,< 1 Year,No,34052.0,152.0,263
423017,Female,41,1,50.0,1,1-2 Year,No,36189.0,152.0,220
423018,Female,24,1,50.0,0,< 1 Year,Yes,37225.0,152.0,207
423019,Female,25,1,50.0,1,< 1 Year,No,24023.0,152.0,121
423020,Female,40,1,28.0,1,1-2 Year,No,33574.0,26.0,273
423021,Female,50,1,31.0,1,1-2 Year,No,2630.0,124.0,66
423022,Male,57,1,11.0,0,1-2 Year,Yes,44269.0,124.0,282
423023,Male,46,1,28.0,1,1-2 Year,No,44821.0,26.0,197
423024,Male,22,1,50.0,1,< 1 Year,No,42672.0,152.0,286
423025,Male,42,1,28.0,0,1-2 Year,Yes,24676.0,124.0,203
423026,Female,25,1,47.0,1,< 1 Year,No,18386.0,152.0,93
423027,Male,44,1,28.0,0,1-2 Year,Yes,21993.0,26.0,297
423028,Male,61,1,28.0,0,1-2 Year,No,31287.0,26.0,230
423029,Female,23,1,18.0,1,< 1 Year,No,35796.0,152.0,112
423030,Female,24,1,41.0,1,< 1 Year,No,24544.0,152.0,158
423031,Male,35,1,15.0,1,1-2 Year,No,30058.0,26.0,203
423032,Female,43,1,28.0,0,1-2 Year,Yes,39569.0,124.0,231
423033,Female,48,1,28.0,0,1-2 Year,Yes,32034.0,26.0,76
423034,Male,26,1,11.0,1,< 1 Year,No,35720.0,152.0,85
423035,Male,21,1,33.0,1,< 1 Year,No,24295.0,152.0,168
423036,Male,28,1,6.0,0,1-2 Year,Yes,29909.0,156.0,128
423037,Female,26,1,26.0,1,< 1 Year,No,33538.0,152.0,28
423038,Female,21,1,5.0,1,< 1 Year,Yes,2630.0,152.0,234
423039,Male,23,1,8.0,1,< 1 Year,No,33404.0,152.0,15
423040,Male,71,0,50.0,1,1-2 Year,No,39226.0,26.0,88
423041,Male,28,1,11.0,1,< 1 Year,No,31854.0,152.0,12
423042,Female,48,1,8.0,0,1-2 Year,Yes,32961.0,124.0,91
423043,Male,23,1,39.0,1,< 1 Year,No,28350.0,152.0,276
423044,Male,20,1,46.0,0,< 1 Year,Yes,28580.0,157.0,93
423045,Male,42,1,2.0,0,1-2 Year,Yes,30298.0,124.0,196
423046,Male,21,1,25.0,1,< 1 Year,No,32156.0,152.0,111
423047,Female,23,1,47.0,1,< 1 Year,No,18905.0,152.0,199
423048,Male,51,1,8.0,0,1-2 Year,Yes,2630.0,26.0,277
423049,Male,20,1,8.0,1,< 1 Year,No,46446.0,160.0,273
423050,Female,23,1,45.0,0,< 1 Year,Yes,26165.0,152.0,287
423051,Female,24,1,36.0,0,< 1 Year,No,34765.0,152.0,181
423052,Male,58,1,28.0,0,1-2 Year,Yes,29812.0,26.0,155
423053,Male,41,1,35.0,0,1-2 Year,Yes,26781.0,124.0,204
423054,Female,22,1,25.0,1,< 1 Year,No,36190.0,160.0,267
423055,Female,23,1,50.0,0,< 1 Year,No,37294.0,152.0,285
423056,Male,34,1,21.0,1,1-2 Year,Yes,2630.0,156.0,193
423057,Female,24,1,14.0,1,< 1 Year,No,28442.0,152.0,225
423058,Male,29,1,47.0,1,< 1 Year,No,35202.0,26.0,14
423059,Male,21,1,47.0,1,< 1 Year,No,36260.0,152.0,50
423060,Male,22,1,41.0,1,< 1 Year,No,30162.0,152.0,153
423061,Male,52,1,47.0,1,< 1 Year,No,2630.0,1.0,114
423062,Male,37,1,15.0,0,1-2 Year,Yes,37215.0,26.0,151
423063,Female,43,1,28.0,1,1-2 Year,No,53345.0,24.0,88
423064,Female,21,1,3.0,0,< 1 Year,Yes,27264.0,160.0,206
423065,Female,48,1,3.0,1,1-2 Year,No,2630.0,152.0,129
423066,Female,36,1,28.0,1,1-2 Year,No,30196.0,26.0,139
423067,Female,39,1,29.0,0,1-2 Year,Yes,26888.0,124.0,179
423068,Female,42,1,20.0,0,1-2 Year,Yes,2630.0,124.0,154
423069,Female,34,1,36.0,0,1-2 Year,Yes,32192.0,152.0,29
423070,Male,50,1,8.0,1,1-2 Year,No,37787.0,124.0,293
423071,Male,53,1,28.0,1,1-2 Year,No,43071.0,61.0,272
423072,Male,31,1,22.0,1,1-2 Year,No,21626.0,124.0,37
423073,Male,44,1,28.0,0,1-2 Year,Yes,41167.0,26.0,35
423074,Male,25,1,40.0,1,< 1 Year,No,2630.0,152.0,130
423075,Male,27,1,16.0,1,< 1 Year,No,24727.0,152.0,81
423076,Female,52,1,28.0,0,1-2 Year,Yes,59214.0,124.0,98
423077,Female,43,1,12.0,0,1-2 Year,Yes,2630.0,26.0,162
423078,Female,67,1,28.0,0,1-2 Year,Yes,43767.0,26.0,36
423079,Male,35,1,48.0,0,1-2 Year,Yes,2630.0,15.0,92
423080,Female,49,1,16.0,0,1-2 Year,No,2630.0,152.0,292
423081,Female,55,1,28.0,1,1-2 Year,No,29284.0,124.0,142
423082,Female,54,1,8.0,0,1-2 Year,No,30264.0,124.0,147
423083,Female,21,1,9.0,0,< 1 Year,Yes,27239.0,160.0,111
423084,Female,49,1,35.0,0,1-2 Year,Yes,39252.0,155.0,80
423085,Female,24,1,18.0,0,1-2 Year,Yes,27388.0,163.0,241
423086,Male,23,1,10.0,1,< 1 Year,Yes,37438.0,152.0,150
423087,Female,40,1,50.0,1,1-2 Year,No,32274.0,8.0,238
423088,Female,46,1,31.0,0,1-2 Year,Yes,2630.0,124.0,80
423089,Male,58,1,28.0,1,1-2 Year,No,42129.0,26.0,24
423090,Male,23,1,8.0,1,< 1 Year,No,52862.0,152.0,216
423091,Male,78,1,11.0,0,> 2 Years,Yes,34097.0,26.0,128
423092,Male,59,1,21.0,0,1-2 Year,Yes,18908.0,124.0,64
423093,Male,25,1,15.0,1,< 1 Year,No,29959.0,152.0,60
423094,Male,47,1,38.0,1,1-2 Year,No,28193.0,26.0,282
423095,Female,44,1,46.0,1,1-2 Year,No,35554.0,26.0,97
423096,Female,37,1,28.0,0,1-2 Year,No,31565.0,26.0,226
423097,Male,47,1,7.0,0,1-2 Year,Yes,41381.0,124.0,208
423098,Male,48,1,8.0,0,1-2 Year,Yes,34432.0,26.0,41
423099,Male,40,1,3.0,0,1-2 Year,Yes,47589.0,124.0,275
423100,Male,45,1,15.0,1,1-2 Year,No,19660.0,152.0,119
423101,Male,44,1,48.0,1,1-2 Year,No,2630.0,124.0,288
423102,Female,38,1,28.0,0,1-2 Year,Yes,42156.0,124.0,194
423103,Female,23,1,25.0,1,< 1 Year,No,28651.0,151.0,156
423104,Male,24,1,9.0,1,< 1 Year,No,38047.0,152.0,30
423105,Male,38,1,50.0,1,1-2 Year,Yes,28077.0,124.0,62
423106,Male,50,1,8.0,0,1-2 Year,Yes,45932.0,156.0,282
423107,Male,39,1,28.0,0,1-2 Year,Yes,32962.0,26.0,27
423108,Female,21,1,21.0,1,< 1 Year,No,26807.0,152.0,107
423109,Female,25,1,29.0,1,< 1 Year,No,24739.0,152.0,119
423110,Female,25,1,28.0,0,< 1 Year,Yes,31905.0,152.0,210
423111,Female,32,1,8.0,1,< 1 Year,No,35174.0,152.0,116
423112,Female,24,1,46.0,1,< 1 Year,No,26510.0,160.0,93
423113,Male,25,1,21.0,1,< 1 Year,No,21741.0,152.0,26
423114,Male,24,1,8.0,1,< 1 Year,No,41566.0,152.0,251
423115,Male,50,1,32.0,1,1-2 Year,No,34039.0,124.0,45
423116,Female,23,1,16.0,1,< 1 Year,No,24299.0,152.0,203
423117,Male,57,1,15.0,0,1-2 Year,No,39254.0,124.0,261
423118,Male,35,1,46.0,0,1-2 Year,Yes,41642.0,124.0,175
423119,Male,38,1,30.0,1,1-2 Year,No,29274.0,124.0,186
423120,Female,37,1,28.0,0,1-2 Year,Yes,37356.0,122.0,163
423121,Male,25,1,30.0,0,< 1 Year,Yes,31573.0,152.0,107
423122,Female,51,1,43.0,1,1-2 Year,No,2630.0,26.0,122
423123,Male,56,1,28.0,0,1-2 Year,Yes,38189.0,26.0,153
423124,Male,25,1,14.0,0,< 1 Year,Yes,26913.0,152.0,93
423125,Male,23,1,47.0,0,< 1 Year,Yes,35770.0,152.0,15
423126,Female,25,1,21.0,1,< 1 Year,No,26591.0,152.0,247
423127,Male,70,1,8.0,0,1-2 Year,Yes,38037.0,124.0,16
423128,Male,54,1,8.0,0,1-2 Year,Yes,44717.0,26.0,147
423129,Male,26,1,35.0,1,< 1 Year,No,2630.0,26.0,61
423130,Male,50,1,28.0,0,1-2 Year,Yes,27959.0,124.0,286
423131,Female,25,1,28.0,1,< 1 Year,No,40029.0,152.0,67
423132,Female,33,1,16.0,1,< 1 Year,No,2630.0,152.0,264
423133,Female,43,1,28.0,1,1-2 Year,No,53446.0,26.0,211
423134,Female,22,1,8.0,0,< 1 Year,Yes,36043.0,152.0,238
423135,Female,54,1,28.0,0,1-2 Year,Yes,29213.0,124.0,278
423136,Male,53,1,33.0,1,1-2 Year,No,37416.0,26.0,101
423137,Male,39,1,28.0,0,1-2 Year,Yes,31268.0,26.0,195
423138,Female,46,1,33.0,1,1-2 Year,No,30287.0,138.0,51
423139,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,262
423140,Male,34,1,41.0,1,< 1 Year,No,25842.0,152.0,108
423141,Male,57,1,28.0,0,> 2 Years,Yes,45983.0,116.0,18
423142,Female,26,1,15.0,0,< 1 Year,Yes,32554.0,151.0,209
423143,Male,46,1,3.0,1,1-2 Year,No,30575.0,124.0,260
423144,Female,21,1,41.0,1,< 1 Year,No,40165.0,152.0,130
423145,Female,72,1,28.0,1,1-2 Year,No,85333.0,124.0,92
423146,Female,23,1,2.0,1,< 1 Year,No,32554.0,152.0,57
423147,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,26.0,237
423148,Male,23,1,11.0,1,< 1 Year,No,58538.0,152.0,151
423149,Female,26,1,47.0,1,< 1 Year,No,34349.0,152.0,177
423150,Female,23,1,13.0,0,< 1 Year,Yes,33896.0,152.0,173
423151,Female,75,1,28.0,0,1-2 Year,Yes,33059.0,13.0,163
423152,Male,49,1,3.0,0,1-2 Year,Yes,33629.0,26.0,167
423153,Female,25,1,41.0,1,< 1 Year,No,28240.0,152.0,104
423154,Female,24,1,28.0,1,< 1 Year,No,62684.0,152.0,297
423155,Female,53,1,20.0,0,1-2 Year,Yes,2630.0,11.0,201
423156,Male,20,1,34.0,0,< 1 Year,Yes,2630.0,160.0,206
423157,Male,68,1,50.0,0,1-2 Year,No,28811.0,30.0,138
423158,Female,37,1,28.0,0,1-2 Year,Yes,39070.0,29.0,110
423159,Male,70,1,28.0,0,> 2 Years,Yes,27546.0,124.0,286
423160,Female,45,1,28.0,0,1-2 Year,Yes,26420.0,26.0,34
423161,Male,22,1,36.0,0,< 1 Year,No,35305.0,152.0,179
423162,Male,48,1,28.0,1,1-2 Year,No,30907.0,26.0,289
423163,Male,42,1,28.0,0,1-2 Year,No,30081.0,124.0,30
423164,Male,52,1,33.0,0,1-2 Year,Yes,26556.0,124.0,135
423165,Male,28,1,30.0,1,< 1 Year,No,27810.0,152.0,221
423166,Male,41,1,39.0,1,1-2 Year,No,2630.0,124.0,75
423167,Male,27,1,5.0,1,< 1 Year,No,29899.0,152.0,163
423168,Female,40,1,6.0,0,1-2 Year,Yes,38465.0,154.0,59
423169,Male,47,1,8.0,0,1-2 Year,Yes,32748.0,26.0,290
423170,Female,46,1,28.0,1,1-2 Year,No,52257.0,26.0,181
423171,Female,32,1,46.0,0,1-2 Year,Yes,23136.0,124.0,87
423172,Male,54,1,43.0,1,1-2 Year,Yes,2630.0,156.0,290
423173,Female,49,1,28.0,1,1-2 Year,No,38505.0,26.0,294
423174,Male,48,1,41.0,0,1-2 Year,Yes,33115.0,26.0,250
423175,Female,27,1,12.0,1,< 1 Year,No,30622.0,152.0,248
423176,Female,24,1,21.0,1,< 1 Year,No,33864.0,152.0,247
423177,Female,22,1,46.0,1,< 1 Year,No,2630.0,152.0,43
423178,Male,47,1,28.0,0,1-2 Year,Yes,23719.0,124.0,53
423179,Female,24,1,15.0,0,< 1 Year,No,31584.0,152.0,134
423180,Male,25,1,2.0,0,< 1 Year,Yes,27211.0,152.0,48
423181,Male,25,1,8.0,1,< 1 Year,No,31059.0,152.0,50
423182,Male,23,1,41.0,1,< 1 Year,No,27027.0,152.0,274
423183,Female,47,1,28.0,0,1-2 Year,Yes,27998.0,124.0,215
423184,Male,53,1,45.0,0,1-2 Year,Yes,38898.0,26.0,74
423185,Male,25,1,29.0,1,< 1 Year,No,36014.0,152.0,25
423186,Male,44,1,28.0,0,1-2 Year,Yes,40415.0,124.0,165
423187,Female,67,1,28.0,0,> 2 Years,Yes,33171.0,37.0,31
423188,Female,37,1,30.0,1,1-2 Year,No,2630.0,152.0,78
423189,Female,21,1,45.0,0,< 1 Year,Yes,22995.0,152.0,139
423190,Male,44,1,33.0,0,1-2 Year,Yes,34201.0,26.0,150
423191,Male,32,1,47.0,0,< 1 Year,Yes,47254.0,124.0,34
423192,Female,64,1,29.0,0,1-2 Year,Yes,25052.0,26.0,175
423193,Male,23,1,12.0,0,< 1 Year,Yes,36543.0,152.0,201
423194,Male,56,1,28.0,0,> 2 Years,Yes,34214.0,26.0,295
423195,Female,23,1,39.0,0,< 1 Year,No,27681.0,152.0,288
423196,Female,55,1,33.0,0,1-2 Year,No,53829.0,157.0,215
423197,Male,21,1,46.0,1,< 1 Year,No,23218.0,163.0,51
423198,Male,67,1,28.0,0,> 2 Years,Yes,2630.0,26.0,184
423199,Female,58,1,18.0,1,1-2 Year,No,39613.0,11.0,229
423200,Female,60,1,41.0,1,1-2 Year,No,60205.0,124.0,243
423201,Female,27,1,9.0,1,< 1 Year,No,34698.0,152.0,252
423202,Female,43,1,19.0,1,1-2 Year,No,2630.0,156.0,89
423203,Male,61,1,28.0,0,1-2 Year,Yes,54856.0,26.0,204
423204,Female,27,1,3.0,1,< 1 Year,No,22418.0,152.0,260
423205,Male,22,1,14.0,0,< 1 Year,Yes,35443.0,152.0,139
423206,Male,41,1,28.0,0,1-2 Year,Yes,44315.0,124.0,153
423207,Female,24,1,46.0,1,< 1 Year,No,28357.0,152.0,185
423208,Female,61,1,28.0,0,1-2 Year,Yes,38097.0,26.0,29
423209,Female,28,1,31.0,0,< 1 Year,Yes,2630.0,152.0,223
423210,Male,44,1,41.0,0,1-2 Year,Yes,35898.0,26.0,88
423211,Male,31,1,28.0,1,< 1 Year,No,62979.0,152.0,179
423212,Male,58,1,8.0,0,1-2 Year,Yes,43962.0,124.0,127
423213,Male,32,1,37.0,0,< 1 Year,No,24069.0,152.0,112
423214,Female,27,1,30.0,1,< 1 Year,No,30755.0,152.0,207
423215,Male,50,1,9.0,0,1-2 Year,No,34303.0,124.0,139
423216,Male,21,1,45.0,1,< 1 Year,No,23774.0,160.0,15
423217,Female,23,1,9.0,0,< 1 Year,Yes,43098.0,151.0,77
423218,Male,31,1,50.0,0,< 1 Year,Yes,2630.0,157.0,278
423219,Male,26,1,50.0,1,< 1 Year,No,29901.0,124.0,141
423220,Male,46,1,28.0,1,1-2 Year,No,39876.0,122.0,123
423221,Male,24,1,33.0,1,< 1 Year,No,51707.0,152.0,104
423222,Female,20,1,35.0,1,< 1 Year,No,29714.0,160.0,197
423223,Female,77,1,29.0,0,1-2 Year,Yes,65004.0,26.0,162
423224,Male,39,1,8.0,0,1-2 Year,Yes,43930.0,124.0,91
423225,Male,24,1,12.0,1,< 1 Year,No,34646.0,152.0,283
423226,Female,24,1,46.0,0,< 1 Year,Yes,39962.0,152.0,167
423227,Male,23,1,12.0,1,< 1 Year,No,22456.0,152.0,106
423228,Female,24,1,6.0,1,< 1 Year,No,24615.0,152.0,69
423229,Female,23,1,50.0,1,< 1 Year,No,34582.0,151.0,70
423230,Female,71,1,33.0,0,1-2 Year,Yes,37142.0,26.0,70
423231,Male,39,1,8.0,0,1-2 Year,No,32968.0,26.0,233
423232,Male,24,1,45.0,0,< 1 Year,No,20417.0,151.0,81
423233,Female,23,1,29.0,1,< 1 Year,No,29589.0,151.0,284
423234,Male,56,1,8.0,0,> 2 Years,Yes,47952.0,124.0,29
423235,Female,25,1,34.0,0,< 1 Year,No,2630.0,152.0,147
423236,Male,79,1,28.0,1,1-2 Year,No,27069.0,60.0,81
423237,Female,24,1,41.0,1,< 1 Year,No,44852.0,152.0,163
423238,Male,69,0,28.0,0,> 2 Years,Yes,35067.0,156.0,69
423239,Female,26,1,28.0,0,< 1 Year,Yes,60439.0,152.0,17
423240,Female,73,1,28.0,0,1-2 Year,Yes,38907.0,32.0,218
423241,Female,22,1,14.0,1,< 1 Year,No,2630.0,152.0,188
423242,Male,35,1,15.0,1,1-2 Year,Yes,21821.0,154.0,257
423243,Female,31,1,18.0,0,1-2 Year,Yes,30001.0,156.0,166
423244,Male,30,1,48.0,0,< 1 Year,Yes,2630.0,124.0,238
423245,Male,48,1,39.0,0,1-2 Year,Yes,2630.0,26.0,31
423246,Female,44,1,28.0,0,1-2 Year,Yes,27907.0,26.0,51
423247,Male,25,1,8.0,1,< 1 Year,No,42081.0,152.0,165
423248,Female,40,1,28.0,0,1-2 Year,Yes,35862.0,26.0,42
423249,Female,25,1,23.0,1,< 1 Year,No,27147.0,152.0,23
423250,Female,29,1,3.0,0,< 1 Year,Yes,2630.0,156.0,85
423251,Female,54,1,28.0,0,1-2 Year,Yes,38044.0,124.0,69
423252,Male,22,1,46.0,0,< 1 Year,No,21542.0,152.0,153
423253,Female,53,1,28.0,0,1-2 Year,Yes,45232.0,26.0,267
423254,Male,46,1,28.0,0,> 2 Years,Yes,42248.0,26.0,215
423255,Male,67,1,34.0,0,1-2 Year,Yes,23887.0,16.0,202
423256,Male,29,1,14.0,0,< 1 Year,Yes,26109.0,153.0,277
423257,Male,25,1,11.0,0,< 1 Year,Yes,33519.0,152.0,25
423258,Female,43,1,28.0,0,1-2 Year,Yes,39006.0,124.0,155
423259,Female,46,1,48.0,1,1-2 Year,No,2630.0,124.0,92
423260,Male,21,1,29.0,1,< 1 Year,No,63362.0,152.0,112
423261,Male,25,1,28.0,1,< 1 Year,No,54916.0,152.0,170
423262,Male,73,1,46.0,1,1-2 Year,Yes,23161.0,124.0,130
423263,Female,42,1,28.0,0,> 2 Years,Yes,28951.0,26.0,162
423264,Male,26,1,47.0,0,< 1 Year,Yes,2630.0,152.0,67
423265,Female,45,1,28.0,0,1-2 Year,Yes,32929.0,26.0,168
423266,Male,54,1,0.0,0,1-2 Year,Yes,2630.0,122.0,99
423267,Female,20,1,20.0,0,< 1 Year,Yes,2630.0,160.0,184
423268,Male,50,1,6.0,0,1-2 Year,Yes,2630.0,26.0,18
423269,Male,25,1,35.0,1,< 1 Year,No,33127.0,152.0,257
423270,Female,67,1,8.0,0,1-2 Year,Yes,30390.0,124.0,175
423271,Female,70,1,28.0,0,> 2 Years,Yes,2630.0,157.0,95
423272,Female,23,1,50.0,1,< 1 Year,No,36683.0,152.0,264
423273,Female,26,1,28.0,0,1-2 Year,Yes,2630.0,157.0,55
423274,Male,31,1,29.0,0,1-2 Year,Yes,30330.0,124.0,170
423275,Female,21,1,47.0,1,< 1 Year,Yes,34564.0,152.0,178
423276,Female,22,1,15.0,0,< 1 Year,Yes,30035.0,152.0,260
423277,Male,28,1,8.0,0,< 1 Year,No,2630.0,1.0,162
423278,Male,76,1,28.0,1,1-2 Year,Yes,33342.0,26.0,100
423279,Female,70,1,28.0,0,1-2 Year,Yes,36058.0,122.0,161
423280,Male,23,1,30.0,0,< 1 Year,Yes,33086.0,152.0,111
423281,Male,40,1,46.0,0,1-2 Year,Yes,27769.0,124.0,16
423282,Male,25,1,38.0,0,< 1 Year,No,68800.0,152.0,97
423283,Female,40,1,11.0,1,1-2 Year,No,26543.0,26.0,115
423284,Male,36,1,28.0,0,1-2 Year,No,60113.0,156.0,125
423285,Male,47,1,24.0,1,1-2 Year,No,24823.0,145.0,114
423286,Male,40,1,8.0,0,1-2 Year,Yes,45752.0,124.0,172
423287,Female,42,1,28.0,0,1-2 Year,Yes,55088.0,26.0,201
423288,Male,42,1,28.0,0,> 2 Years,Yes,2630.0,26.0,230
423289,Female,37,1,28.0,1,1-2 Year,No,34341.0,124.0,205
423290,Male,57,1,28.0,0,1-2 Year,Yes,2630.0,122.0,121
423291,Male,38,1,41.0,1,1-2 Year,No,25709.0,124.0,221
423292,Female,35,1,28.0,1,1-2 Year,No,37703.0,124.0,29
423293,Female,51,1,41.0,0,1-2 Year,Yes,37667.0,26.0,105
423294,Female,24,1,41.0,1,< 1 Year,No,54938.0,152.0,153
423295,Female,45,1,24.0,0,1-2 Year,Yes,2630.0,157.0,287
423296,Male,24,1,1.0,0,< 1 Year,Yes,2630.0,26.0,214
423297,Female,22,1,30.0,1,< 1 Year,No,24024.0,152.0,95
423298,Male,24,1,41.0,0,< 1 Year,Yes,65658.0,152.0,185
423299,Male,67,1,28.0,1,1-2 Year,No,36527.0,26.0,220
423300,Female,23,1,40.0,0,< 1 Year,Yes,16592.0,26.0,263
423301,Female,24,1,23.0,0,< 1 Year,No,23835.0,152.0,210
423302,Male,38,1,15.0,1,1-2 Year,No,35318.0,124.0,47
423303,Male,63,1,28.0,0,1-2 Year,Yes,56945.0,156.0,231
423304,Male,52,1,28.0,0,1-2 Year,Yes,42397.0,124.0,237
423305,Male,25,1,13.0,1,< 1 Year,No,37334.0,152.0,60
423306,Male,39,1,50.0,0,1-2 Year,No,37659.0,124.0,185
423307,Female,23,1,30.0,1,< 1 Year,No,29559.0,152.0,216
423308,Male,41,1,28.0,1,1-2 Year,Yes,56301.0,124.0,283
423309,Female,25,1,8.0,1,< 1 Year,No,48712.0,152.0,17
423310,Female,58,1,28.0,0,1-2 Year,Yes,45678.0,124.0,50
423311,Male,25,1,8.0,0,< 1 Year,Yes,43398.0,152.0,204
423312,Male,24,1,6.0,1,< 1 Year,No,28177.0,152.0,278
423313,Male,47,1,38.0,0,> 2 Years,Yes,41635.0,124.0,144
423314,Male,40,1,46.0,0,1-2 Year,Yes,31054.0,26.0,250
423315,Female,27,1,20.0,0,1-2 Year,Yes,2630.0,157.0,210
423316,Male,63,1,28.0,1,1-2 Year,No,52615.0,124.0,293
423317,Female,33,1,28.0,0,1-2 Year,Yes,36052.0,154.0,26
423318,Male,40,1,8.0,1,1-2 Year,No,29505.0,124.0,60
423319,Male,54,1,28.0,0,1-2 Year,Yes,40707.0,124.0,22
423320,Female,31,1,30.0,0,1-2 Year,Yes,19886.0,156.0,68
423321,Female,22,1,39.0,1,< 1 Year,No,2630.0,152.0,290
423322,Male,32,1,41.0,0,< 1 Year,Yes,19460.0,124.0,237
423323,Male,59,1,15.0,1,1-2 Year,No,41495.0,124.0,107
423324,Male,44,1,1.0,0,1-2 Year,No,2630.0,26.0,185
423325,Male,65,1,46.0,0,1-2 Year,Yes,67561.0,124.0,103
423326,Female,33,1,33.0,0,1-2 Year,Yes,2630.0,163.0,11
423327,Female,21,1,36.0,1,< 1 Year,No,36542.0,152.0,71
423328,Male,47,1,36.0,0,1-2 Year,Yes,2630.0,26.0,137
423329,Female,25,1,8.0,0,< 1 Year,Yes,54214.0,152.0,248
423330,Male,64,1,28.0,1,1-2 Year,No,34907.0,26.0,246
423331,Female,23,1,32.0,0,< 1 Year,No,30537.0,160.0,210
423332,Male,23,1,37.0,0,< 1 Year,Yes,35247.0,152.0,43
423333,Male,59,1,47.0,0,1-2 Year,Yes,31005.0,26.0,156
423334,Male,51,1,8.0,0,1-2 Year,Yes,38179.0,31.0,23
423335,Female,23,1,15.0,0,< 1 Year,No,30390.0,152.0,291
423336,Male,40,1,14.0,0,1-2 Year,Yes,30870.0,124.0,145
423337,Male,29,1,33.0,1,< 1 Year,No,43293.0,152.0,284
423338,Female,29,1,28.0,0,< 1 Year,Yes,37847.0,152.0,190
423339,Female,43,1,50.0,0,1-2 Year,Yes,43116.0,26.0,142
423340,Male,39,1,27.0,0,1-2 Year,Yes,34263.0,124.0,43
423341,Female,24,1,21.0,1,< 1 Year,No,21114.0,152.0,11
423342,Female,23,1,22.0,1,< 1 Year,No,40121.0,152.0,285
423343,Male,23,1,28.0,1,< 1 Year,Yes,32778.0,26.0,278
423344,Male,68,1,28.0,1,1-2 Year,No,56383.0,26.0,14
423345,Male,48,1,6.0,1,1-2 Year,No,35138.0,124.0,207
423346,Male,65,1,28.0,0,1-2 Year,Yes,23657.0,122.0,226
423347,Male,49,1,28.0,1,1-2 Year,No,2630.0,26.0,277
423348,Male,29,1,28.0,1,1-2 Year,Yes,48556.0,154.0,90
423349,Female,42,1,41.0,0,1-2 Year,Yes,44658.0,26.0,34
423350,Male,35,1,41.0,1,1-2 Year,No,94322.0,26.0,12
423351,Male,41,1,50.0,0,1-2 Year,Yes,28069.0,8.0,149
423352,Male,51,1,28.0,0,1-2 Year,Yes,30775.0,124.0,140
423353,Male,70,1,25.0,1,1-2 Year,No,22597.0,26.0,43
423354,Male,29,1,35.0,0,1-2 Year,Yes,26490.0,154.0,75
423355,Male,36,1,0.0,0,1-2 Year,Yes,2630.0,122.0,260
423356,Female,24,1,10.0,1,< 1 Year,No,13890.0,152.0,49
423357,Male,41,1,28.0,1,1-2 Year,No,24130.0,122.0,157
423358,Male,59,1,46.0,1,1-2 Year,No,30988.0,124.0,138
423359,Female,31,1,35.0,0,< 1 Year,Yes,31673.0,154.0,114
