id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
396332,Male,24,1,6.0,1,< 1 Year,No,17806.0,152.0,176
396333,Female,56,1,28.0,0,1-2 Year,Yes,46418.0,125.0,143
396334,Male,24,1,47.0,1,< 1 Year,No,24254.0,151.0,265
396335,Male,46,1,8.0,1,1-2 Year,No,79914.0,152.0,28
396336,Female,47,1,41.0,0,1-2 Year,Yes,33316.0,124.0,168
396337,Male,23,1,14.0,0,< 1 Year,Yes,29590.0,152.0,283
396338,Male,53,1,41.0,0,1-2 Year,Yes,52110.0,124.0,87
396339,Female,45,1,47.0,1,1-2 Year,No,37091.0,124.0,183
396340,Female,27,1,15.0,1,< 1 Year,No,2630.0,152.0,64
396341,Female,80,1,41.0,0,1-2 Year,Yes,94128.0,26.0,218
396342,Female,47,1,35.0,0,1-2 Year,No,27177.0,124.0,66
396343,Male,25,1,11.0,0,< 1 Year,Yes,2630.0,152.0,124
396344,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,13.0,123
396345,Female,23,1,46.0,0,< 1 Year,Yes,27624.0,152.0,60
396346,Male,29,1,16.0,1,< 1 Year,Yes,26197.0,156.0,207
396347,Male,42,1,28.0,0,1-2 Year,Yes,32680.0,44.0,16
396348,Male,21,1,50.0,1,< 1 Year,No,41455.0,152.0,150
396349,Female,22,1,15.0,0,< 1 Year,Yes,26283.0,152.0,105
396350,Male,29,1,8.0,1,< 1 Year,No,35189.0,152.0,135
396351,Male,22,1,50.0,1,< 1 Year,No,30397.0,152.0,180
396352,Female,47,1,46.0,0,1-2 Year,Yes,2630.0,157.0,286
396353,Female,32,1,28.0,0,1-2 Year,Yes,33463.0,124.0,117
396354,Female,24,1,46.0,0,< 1 Year,No,39147.0,152.0,43
396355,Female,71,1,28.0,0,1-2 Year,Yes,43537.0,125.0,152
396356,Male,43,1,15.0,0,1-2 Year,Yes,2630.0,124.0,150
396357,Female,23,1,46.0,1,< 1 Year,No,25506.0,152.0,211
396358,Male,20,1,12.0,0,< 1 Year,Yes,25900.0,157.0,44
396359,Female,26,1,36.0,0,< 1 Year,Yes,29384.0,152.0,236
396360,Male,59,1,48.0,0,1-2 Year,Yes,2630.0,124.0,27
396361,Male,27,1,21.0,1,< 1 Year,No,31664.0,152.0,112
396362,Male,33,1,51.0,0,< 1 Year,Yes,2630.0,26.0,32
396363,Female,76,1,28.0,0,1-2 Year,Yes,47564.0,13.0,184
396364,Female,33,1,8.0,1,< 1 Year,No,25396.0,152.0,89
396365,Female,26,1,9.0,0,< 1 Year,No,26193.0,152.0,41
396366,Female,25,1,28.0,1,< 1 Year,No,49419.0,152.0,158
396367,Male,41,1,15.0,1,1-2 Year,No,40885.0,154.0,292
396368,Female,24,1,10.0,1,< 1 Year,No,28925.0,152.0,234
396369,Female,75,1,8.0,1,1-2 Year,No,31140.0,26.0,120
396370,Male,33,1,28.0,1,1-2 Year,No,23843.0,124.0,149
396371,Female,25,1,35.0,1,< 1 Year,No,51960.0,152.0,251
396372,Male,30,1,41.0,1,< 1 Year,No,27523.0,152.0,133
396373,Male,23,1,8.0,1,< 1 Year,No,43495.0,152.0,13
396374,Male,49,1,28.0,0,1-2 Year,Yes,46298.0,122.0,89
396375,Male,24,1,28.0,0,< 1 Year,No,51936.0,152.0,143
396376,Male,69,1,28.0,0,1-2 Year,Yes,31884.0,124.0,98
396377,Male,49,1,26.0,0,1-2 Year,Yes,52302.0,22.0,262
396378,Male,44,1,50.0,0,1-2 Year,Yes,24880.0,124.0,229
396379,Female,46,1,31.0,0,1-2 Year,Yes,2630.0,124.0,99
396380,Female,67,1,28.0,0,1-2 Year,Yes,19656.0,150.0,115
396381,Male,48,1,41.0,0,1-2 Year,Yes,50505.0,26.0,42
396382,Female,21,1,41.0,1,< 1 Year,No,27597.0,160.0,137
396383,Female,42,1,28.0,1,1-2 Year,No,30195.0,26.0,108
396384,Female,23,1,46.0,1,< 1 Year,No,44546.0,152.0,218
396385,Male,67,1,12.0,1,1-2 Year,No,61669.0,26.0,57
396386,Male,30,1,6.0,1,< 1 Year,No,25474.0,152.0,253
396387,Male,30,1,12.0,0,< 1 Year,Yes,25283.0,152.0,121
396388,Female,47,1,28.0,0,1-2 Year,Yes,44802.0,26.0,81
396389,Male,70,1,8.0,0,1-2 Year,No,2630.0,26.0,191
396390,Male,36,1,28.0,0,1-2 Year,Yes,53276.0,122.0,42
396391,Female,24,1,15.0,1,< 1 Year,No,33921.0,152.0,122
396392,Male,25,1,50.0,0,< 1 Year,Yes,44296.0,152.0,49
396393,Female,57,1,28.0,0,1-2 Year,Yes,46919.0,122.0,172
396394,Male,55,1,28.0,0,1-2 Year,Yes,41440.0,124.0,13
396395,Male,45,1,28.0,0,1-2 Year,Yes,32314.0,26.0,274
396396,Male,58,1,13.0,0,> 2 Years,Yes,2630.0,26.0,286
396397,Male,39,1,41.0,0,1-2 Year,Yes,31397.0,124.0,210
396398,Male,68,1,8.0,0,> 2 Years,Yes,39148.0,26.0,51
396399,Female,39,1,6.0,1,1-2 Year,No,29897.0,124.0,50
396400,Female,25,1,30.0,1,< 1 Year,No,29241.0,152.0,110
396401,Male,30,1,19.0,0,1-2 Year,Yes,42796.0,157.0,211
396402,Male,43,1,46.0,0,1-2 Year,Yes,30204.0,124.0,212
396403,Male,21,1,27.0,0,< 1 Year,Yes,32002.0,160.0,273
396404,Female,24,1,17.0,0,1-2 Year,No,44284.0,124.0,19
396405,Male,47,1,36.0,1,1-2 Year,No,26097.0,124.0,110
396406,Male,20,1,8.0,0,< 1 Year,Yes,30583.0,160.0,268
396407,Male,32,1,8.0,0,< 1 Year,Yes,33263.0,124.0,248
396408,Female,22,1,3.0,1,< 1 Year,No,35826.0,152.0,240
396409,Female,23,1,26.0,1,< 1 Year,No,21673.0,152.0,219
396410,Male,23,1,9.0,1,< 1 Year,No,2630.0,160.0,142
396411,Male,52,1,28.0,0,1-2 Year,Yes,45213.0,26.0,93
396412,Male,23,1,39.0,0,< 1 Year,No,2630.0,152.0,80
396413,Female,24,1,8.0,1,< 1 Year,No,32473.0,152.0,83
396414,Male,24,1,7.0,1,< 1 Year,No,2630.0,152.0,158
396415,Female,23,1,15.0,1,< 1 Year,No,44835.0,152.0,218
396416,Male,27,1,30.0,1,< 1 Year,No,16996.0,152.0,230
396417,Male,60,1,46.0,0,1-2 Year,Yes,22941.0,11.0,82
396418,Male,34,1,41.0,0,1-2 Year,Yes,2630.0,124.0,87
396419,Female,33,1,28.0,0,< 1 Year,Yes,41444.0,155.0,159
396420,Female,63,1,48.0,1,1-2 Year,No,2630.0,124.0,282
396421,Female,23,1,41.0,1,< 1 Year,No,38279.0,152.0,170
396422,Male,55,1,14.0,1,1-2 Year,No,34766.0,26.0,193
396423,Female,30,1,8.0,1,< 1 Year,No,29722.0,152.0,238
396424,Male,49,1,28.0,0,1-2 Year,Yes,48854.0,26.0,61
396425,Female,21,1,12.0,1,< 1 Year,No,27348.0,152.0,280
396426,Male,23,1,41.0,1,< 1 Year,No,32021.0,152.0,133
396427,Male,68,1,28.0,1,1-2 Year,No,31653.0,26.0,148
396428,Female,22,1,30.0,1,< 1 Year,No,28033.0,152.0,239
396429,Male,73,1,24.0,1,1-2 Year,No,2630.0,26.0,190
396430,Female,46,1,28.0,0,1-2 Year,Yes,43887.0,26.0,20
396431,Female,46,1,33.0,1,1-2 Year,No,31900.0,26.0,223
396432,Male,47,1,47.0,0,1-2 Year,Yes,40045.0,16.0,180
396433,Male,22,1,46.0,0,< 1 Year,No,37418.0,152.0,33
396434,Female,47,1,18.0,0,1-2 Year,Yes,36651.0,124.0,178
396435,Female,30,1,28.0,0,1-2 Year,Yes,42556.0,26.0,52
396436,Female,67,1,29.0,1,1-2 Year,No,50073.0,124.0,184
396437,Male,23,1,11.0,0,< 1 Year,Yes,26139.0,152.0,292
396438,Male,41,1,28.0,1,1-2 Year,No,36113.0,152.0,48
396439,Male,55,1,28.0,0,1-2 Year,No,32730.0,122.0,146
396440,Female,47,1,34.0,1,1-2 Year,No,27802.0,152.0,176
396441,Male,62,1,28.0,0,1-2 Year,Yes,54455.0,26.0,235
396442,Female,40,1,48.0,1,1-2 Year,No,2630.0,26.0,187
396443,Female,42,1,28.0,0,1-2 Year,Yes,31731.0,124.0,277
396444,Male,39,1,19.0,0,1-2 Year,Yes,2630.0,156.0,92
396445,Female,52,1,28.0,0,1-2 Year,Yes,23421.0,124.0,52
396446,Male,32,1,36.0,1,< 1 Year,No,34156.0,152.0,90
396447,Male,23,1,23.0,1,< 1 Year,No,18439.0,152.0,293
396448,Male,44,1,28.0,0,1-2 Year,Yes,27744.0,124.0,21
396449,Male,27,1,34.0,1,< 1 Year,No,35141.0,26.0,109
396450,Female,43,1,28.0,0,1-2 Year,Yes,46218.0,124.0,191
396451,Female,23,1,2.0,0,< 1 Year,No,32070.0,152.0,22
396452,Female,21,1,2.0,0,< 1 Year,Yes,30483.0,152.0,94
396453,Female,42,1,28.0,0,1-2 Year,No,52734.0,26.0,291
396454,Male,55,1,38.0,1,1-2 Year,No,41048.0,124.0,197
396455,Male,40,1,28.0,0,1-2 Year,Yes,46294.0,124.0,215
396456,Male,63,1,28.0,0,> 2 Years,Yes,61610.0,26.0,252
396457,Male,32,1,32.0,1,< 1 Year,No,37927.0,152.0,264
396458,Male,55,1,28.0,0,1-2 Year,Yes,2630.0,26.0,119
396459,Female,47,1,47.0,0,1-2 Year,Yes,31184.0,16.0,95
396460,Male,59,1,36.0,0,1-2 Year,Yes,2630.0,154.0,186
396461,Male,59,1,3.0,1,1-2 Year,Yes,36592.0,26.0,41
396462,Female,23,1,6.0,1,< 1 Year,No,22384.0,152.0,112
396463,Female,26,1,42.0,1,< 1 Year,No,33596.0,152.0,196
396464,Female,57,1,28.0,1,1-2 Year,No,25406.0,122.0,79
396465,Male,26,1,18.0,1,< 1 Year,No,28089.0,152.0,244
396466,Female,42,1,28.0,1,1-2 Year,No,2630.0,124.0,21
396467,Female,47,1,28.0,0,> 2 Years,Yes,37948.0,26.0,125
396468,Male,53,1,28.0,0,1-2 Year,Yes,2630.0,160.0,84
396469,Female,34,1,8.0,1,1-2 Year,No,71484.0,124.0,86
396470,Male,49,1,5.0,0,1-2 Year,Yes,22739.0,26.0,75
396471,Male,22,1,41.0,1,< 1 Year,No,34626.0,152.0,223
396472,Female,21,1,47.0,0,< 1 Year,Yes,28752.0,152.0,114
396473,Male,26,1,29.0,1,< 1 Year,No,30039.0,152.0,133
396474,Male,39,1,8.0,1,1-2 Year,No,78948.0,7.0,235
396475,Female,25,1,13.0,1,< 1 Year,No,29163.0,152.0,209
396476,Male,26,1,8.0,1,< 1 Year,No,48969.0,152.0,31
396477,Female,23,1,6.0,1,< 1 Year,No,25701.0,152.0,211
396478,Male,30,1,15.0,1,< 1 Year,No,50470.0,152.0,156
396479,Male,50,1,28.0,1,1-2 Year,No,48923.0,124.0,51
396480,Female,23,1,27.0,0,< 1 Year,No,25200.0,152.0,60
396481,Male,48,1,41.0,1,1-2 Year,No,2630.0,124.0,113
396482,Male,24,1,15.0,1,< 1 Year,No,28881.0,152.0,28
396483,Male,51,1,8.0,1,1-2 Year,No,55884.0,26.0,212
396484,Male,78,1,28.0,0,1-2 Year,Yes,60975.0,26.0,68
396485,Female,57,1,15.0,0,1-2 Year,Yes,43538.0,26.0,221
396486,Male,40,1,28.0,0,1-2 Year,Yes,52686.0,26.0,144
396487,Male,79,1,8.0,0,1-2 Year,Yes,49388.0,124.0,93
396488,Male,47,1,46.0,0,1-2 Year,Yes,27683.0,26.0,153
396489,Female,24,1,2.0,1,< 1 Year,No,36409.0,152.0,44
396490,Female,67,1,28.0,0,1-2 Year,No,42322.0,26.0,108
396491,Female,23,1,28.0,1,< 1 Year,No,45059.0,152.0,275
396492,Male,57,1,28.0,1,1-2 Year,No,31866.0,124.0,150
396493,Male,43,1,13.0,0,1-2 Year,Yes,25849.0,124.0,185
396494,Male,34,1,28.0,0,1-2 Year,Yes,44724.0,124.0,229
396495,Male,56,1,28.0,0,1-2 Year,Yes,52742.0,122.0,240
396496,Male,54,1,28.0,1,1-2 Year,No,39304.0,124.0,31
396497,Male,34,1,41.0,0,1-2 Year,No,37549.0,157.0,149
396498,Male,51,1,28.0,1,1-2 Year,No,30862.0,26.0,126
396499,Male,40,1,28.0,0,1-2 Year,Yes,32025.0,26.0,260
396500,Female,23,1,46.0,1,< 1 Year,No,30062.0,152.0,47
396501,Female,29,1,10.0,1,< 1 Year,No,34921.0,152.0,299
396502,Male,47,1,28.0,0,1-2 Year,Yes,37214.0,26.0,31
396503,Female,43,1,28.0,0,1-2 Year,Yes,49518.0,26.0,218
396504,Female,42,1,28.0,0,1-2 Year,Yes,41521.0,124.0,105
396505,Female,60,1,47.0,0,1-2 Year,Yes,55528.0,26.0,169
396506,Male,45,1,45.0,0,1-2 Year,Yes,31105.0,124.0,94
396507,Male,22,1,15.0,0,< 1 Year,Yes,2630.0,152.0,185
396508,Female,25,1,46.0,1,< 1 Year,No,36529.0,152.0,254
396509,Female,42,1,28.0,0,1-2 Year,Yes,57736.0,124.0,23
396510,Female,26,1,29.0,1,< 1 Year,No,43626.0,152.0,23
396511,Female,25,1,15.0,0,< 1 Year,Yes,43010.0,152.0,187
396512,Male,24,1,28.0,1,< 1 Year,No,48776.0,152.0,108
396513,Female,26,1,11.0,1,< 1 Year,No,35793.0,152.0,178
396514,Male,35,1,25.0,1,1-2 Year,No,2630.0,152.0,128
396515,Male,45,1,41.0,0,1-2 Year,Yes,40122.0,124.0,221
396516,Female,54,1,28.0,0,> 2 Years,Yes,26744.0,124.0,272
396517,Female,32,1,28.0,1,1-2 Year,No,51711.0,124.0,73
396518,Male,32,1,3.0,1,< 1 Year,No,2630.0,152.0,93
396519,Male,57,1,28.0,0,1-2 Year,Yes,2630.0,124.0,50
396520,Male,43,1,28.0,0,1-2 Year,Yes,40409.0,26.0,75
396521,Female,54,1,28.0,0,1-2 Year,Yes,38556.0,26.0,164
396522,Female,27,1,2.0,0,< 1 Year,No,30012.0,152.0,115
396523,Male,54,1,28.0,0,> 2 Years,Yes,68615.0,26.0,108
396524,Male,42,1,24.0,0,1-2 Year,Yes,2630.0,124.0,235
396525,Male,38,1,35.0,1,1-2 Year,No,33386.0,154.0,101
396526,Male,61,1,41.0,1,1-2 Year,No,34643.0,26.0,272
396527,Male,66,1,8.0,1,1-2 Year,No,41805.0,7.0,109
396528,Female,51,1,28.0,0,1-2 Year,Yes,43430.0,26.0,113
396529,Female,76,1,28.0,0,1-2 Year,Yes,41817.0,122.0,267
396530,Male,41,1,28.0,0,1-2 Year,Yes,36351.0,26.0,137
396531,Male,20,1,15.0,0,< 1 Year,No,31951.0,160.0,203
396532,Male,35,1,28.0,1,1-2 Year,No,2630.0,156.0,45
396533,Female,22,1,8.0,1,< 1 Year,No,44633.0,152.0,210
396534,Male,42,1,28.0,0,1-2 Year,Yes,29865.0,26.0,186
396535,Female,23,1,29.0,1,< 1 Year,No,24659.0,152.0,217
396536,Male,72,1,9.0,0,1-2 Year,Yes,41785.0,26.0,268
396537,Female,65,1,8.0,0,1-2 Year,Yes,2630.0,152.0,134
396538,Female,23,1,6.0,1,< 1 Year,No,35100.0,152.0,257
396539,Male,26,1,36.0,1,1-2 Year,No,37689.0,26.0,19
396540,Female,21,1,2.0,1,< 1 Year,No,29732.0,152.0,257
396541,Male,41,1,48.0,0,1-2 Year,No,2630.0,124.0,174
396542,Female,25,1,11.0,1,< 1 Year,No,34217.0,152.0,34
396543,Male,59,1,8.0,1,1-2 Year,No,38353.0,124.0,177
396544,Male,40,1,28.0,0,1-2 Year,Yes,35023.0,26.0,136
396545,Male,28,1,21.0,1,< 1 Year,No,30913.0,152.0,62
396546,Male,32,1,44.0,1,< 1 Year,No,31696.0,152.0,78
396547,Female,24,1,10.0,0,< 1 Year,Yes,25415.0,151.0,38
396548,Male,25,1,14.0,1,< 1 Year,No,39284.0,152.0,81
396549,Female,25,1,6.0,1,< 1 Year,No,18498.0,152.0,227
396550,Male,42,1,0.0,0,> 2 Years,Yes,2630.0,26.0,278
396551,Female,25,1,28.0,0,< 1 Year,Yes,34719.0,124.0,217
396552,Male,25,1,37.0,1,< 1 Year,No,30283.0,152.0,226
396553,Male,39,1,28.0,0,> 2 Years,Yes,2630.0,122.0,97
396554,Male,33,1,13.0,0,< 1 Year,No,2630.0,1.0,165
396555,Male,67,1,28.0,1,1-2 Year,No,34433.0,23.0,183
396556,Female,66,1,3.0,0,1-2 Year,Yes,36948.0,26.0,181
396557,Male,24,1,46.0,1,< 1 Year,No,2630.0,160.0,186
396558,Female,52,1,8.0,0,1-2 Year,Yes,2630.0,4.0,106
396559,Male,36,1,46.0,0,1-2 Year,Yes,21385.0,31.0,113
396560,Female,46,1,28.0,0,1-2 Year,Yes,28576.0,26.0,45
396561,Female,57,1,46.0,0,1-2 Year,Yes,31246.0,26.0,238
396562,Female,39,1,28.0,0,1-2 Year,Yes,36093.0,124.0,48
396563,Female,25,1,8.0,1,< 1 Year,No,46995.0,152.0,50
396564,Male,52,1,28.0,0,1-2 Year,Yes,35903.0,124.0,133
396565,Female,23,1,32.0,1,< 1 Year,No,25299.0,152.0,41
396566,Female,32,1,21.0,1,< 1 Year,No,30957.0,152.0,241
396567,Female,22,1,15.0,0,< 1 Year,Yes,25863.0,152.0,17
396568,Male,31,1,28.0,0,< 1 Year,Yes,53015.0,152.0,20
396569,Female,29,1,47.0,0,< 1 Year,Yes,23656.0,26.0,271
396570,Female,23,1,44.0,1,< 1 Year,No,20373.0,152.0,271
396571,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,15.0,262
396572,Male,21,1,25.0,0,< 1 Year,Yes,2630.0,160.0,123
396573,Male,45,1,28.0,0,1-2 Year,Yes,30657.0,26.0,80
396574,Male,54,1,39.0,1,1-2 Year,No,30269.0,157.0,28
396575,Female,57,1,28.0,0,1-2 Year,Yes,52859.0,26.0,14
396576,Female,54,1,41.0,0,1-2 Year,Yes,32537.0,26.0,146
396577,Female,44,1,20.0,0,1-2 Year,Yes,2630.0,26.0,128
396578,Female,24,1,45.0,0,< 1 Year,Yes,57866.0,26.0,160
396579,Male,44,1,50.0,0,1-2 Year,Yes,37257.0,44.0,61
396580,Male,42,1,41.0,0,1-2 Year,Yes,28443.0,124.0,153
396581,Female,26,1,2.0,0,< 1 Year,Yes,26669.0,152.0,94
396582,Male,40,1,28.0,1,1-2 Year,No,42572.0,29.0,288
396583,Female,22,1,46.0,0,< 1 Year,No,30854.0,152.0,55
396584,Female,42,1,15.0,1,1-2 Year,No,48083.0,14.0,64
396585,Female,21,1,11.0,0,< 1 Year,Yes,22855.0,163.0,70
396586,Male,64,1,28.0,0,1-2 Year,Yes,33683.0,124.0,147
396587,Male,27,1,28.0,0,< 1 Year,Yes,39045.0,124.0,238
396588,Female,38,1,28.0,0,1-2 Year,Yes,38407.0,26.0,264
396589,Male,25,1,10.0,1,< 1 Year,No,29802.0,152.0,103
396590,Female,26,1,16.0,0,< 1 Year,Yes,22018.0,152.0,258
396591,Male,49,1,43.0,0,1-2 Year,Yes,25165.0,26.0,151
396592,Female,55,1,28.0,0,> 2 Years,Yes,2630.0,124.0,81
396593,Female,25,1,35.0,1,< 1 Year,Yes,29586.0,152.0,60
396594,Female,37,1,15.0,1,1-2 Year,No,46336.0,14.0,174
396595,Male,27,1,10.0,1,< 1 Year,No,20433.0,152.0,231
396596,Female,24,1,11.0,1,< 1 Year,No,32425.0,152.0,224
396597,Male,25,1,28.0,1,< 1 Year,No,41540.0,152.0,77
396598,Female,42,1,28.0,0,1-2 Year,Yes,40106.0,26.0,76
396599,Female,42,1,28.0,0,1-2 Year,Yes,50632.0,122.0,182
396600,Female,24,1,8.0,1,< 1 Year,No,41218.0,152.0,273
396601,Female,50,1,11.0,0,1-2 Year,Yes,25662.0,124.0,81
396602,Male,76,1,28.0,1,1-2 Year,No,33030.0,124.0,104
396603,Female,22,1,2.0,0,< 1 Year,No,34369.0,152.0,267
396604,Male,55,1,49.0,0,1-2 Year,Yes,2630.0,160.0,41
396605,Male,35,1,41.0,1,1-2 Year,No,35505.0,152.0,97
396606,Female,57,1,33.0,1,1-2 Year,No,45695.0,26.0,110
396607,Female,30,1,30.0,0,1-2 Year,Yes,2630.0,157.0,118
396608,Male,53,1,28.0,1,1-2 Year,No,34498.0,26.0,147
396609,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,157.0,104
396610,Male,71,1,28.0,0,1-2 Year,Yes,2630.0,124.0,188
396611,Male,57,1,24.0,1,1-2 Year,No,29262.0,152.0,247
396612,Female,28,1,8.0,1,< 1 Year,No,74368.0,152.0,135
396613,Male,71,1,28.0,0,> 2 Years,Yes,33574.0,124.0,142
396614,Female,39,1,16.0,1,1-2 Year,No,33202.0,152.0,158
396615,Female,25,1,30.0,1,< 1 Year,No,27559.0,152.0,65
396616,Male,48,1,8.0,1,1-2 Year,No,58921.0,124.0,147
396617,Female,21,1,2.0,0,< 1 Year,Yes,30763.0,160.0,268
396618,Male,34,1,28.0,0,1-2 Year,Yes,24572.0,154.0,298
396619,Male,75,1,3.0,1,1-2 Year,No,34035.0,26.0,261
396620,Female,32,1,43.0,0,1-2 Year,Yes,2630.0,157.0,280
396621,Female,20,1,46.0,0,< 1 Year,Yes,18532.0,160.0,85
396622,Female,23,1,8.0,1,< 1 Year,No,27055.0,152.0,253
396623,Female,46,1,28.0,0,1-2 Year,Yes,22559.0,26.0,251
396624,Male,32,1,36.0,0,< 1 Year,Yes,39556.0,152.0,204
396625,Female,20,1,46.0,1,< 1 Year,No,36947.0,160.0,21
396626,Female,75,1,46.0,1,1-2 Year,No,31298.0,26.0,166
396627,Male,39,1,26.0,1,1-2 Year,No,24588.0,22.0,209
396628,Male,55,1,28.0,1,1-2 Year,No,38055.0,26.0,79
396629,Female,23,1,46.0,1,< 1 Year,No,30282.0,152.0,261
396630,Male,50,1,36.0,0,1-2 Year,Yes,2630.0,122.0,291
396631,Female,32,1,41.0,1,< 1 Year,No,52998.0,152.0,158
396632,Female,24,1,49.0,0,< 1 Year,Yes,27962.0,152.0,217
396633,Male,60,1,19.0,0,1-2 Year,Yes,31589.0,26.0,14
396634,Male,39,1,45.0,1,1-2 Year,No,27384.0,124.0,15
396635,Female,26,1,6.0,1,< 1 Year,No,25850.0,152.0,167
396636,Male,43,1,35.0,1,1-2 Year,No,2630.0,124.0,234
396637,Female,72,1,28.0,0,1-2 Year,Yes,36084.0,60.0,30
396638,Female,24,1,32.0,0,< 1 Year,No,2630.0,151.0,51
396639,Female,51,1,21.0,1,1-2 Year,No,30498.0,152.0,71
396640,Female,22,1,41.0,1,< 1 Year,No,39279.0,152.0,216
396641,Male,51,1,28.0,0,> 2 Years,Yes,52241.0,26.0,276
396642,Female,22,1,28.0,1,< 1 Year,No,34914.0,152.0,80
396643,Female,24,1,10.0,0,< 1 Year,Yes,28518.0,152.0,213
396644,Female,51,1,28.0,0,> 2 Years,Yes,43178.0,26.0,75
396645,Female,36,1,18.0,0,1-2 Year,Yes,35610.0,26.0,28
396646,Female,34,1,35.0,1,1-2 Year,No,21261.0,124.0,130
396647,Male,75,1,8.0,0,1-2 Year,No,34575.0,26.0,83
396648,Female,47,1,28.0,0,1-2 Year,Yes,26108.0,124.0,71
396649,Male,48,1,41.0,0,1-2 Year,Yes,35791.0,124.0,64
396650,Male,55,1,28.0,0,1-2 Year,Yes,37031.0,124.0,269
396651,Female,26,1,29.0,1,< 1 Year,No,35876.0,152.0,251
396652,Male,23,1,15.0,0,< 1 Year,Yes,34784.0,152.0,229
396653,Male,51,1,7.0,1,1-2 Year,No,38825.0,124.0,296
396654,Female,80,1,28.0,0,1-2 Year,Yes,34587.0,122.0,298
396655,Female,79,1,28.0,0,> 2 Years,Yes,47507.0,124.0,145
396656,Male,21,1,22.0,1,< 1 Year,Yes,22026.0,152.0,118
396657,Male,58,1,40.0,1,1-2 Year,No,26008.0,26.0,278
396658,Male,23,1,36.0,1,< 1 Year,Yes,29433.0,152.0,117
396659,Male,51,1,8.0,1,1-2 Year,No,58554.0,124.0,204
396660,Female,39,1,28.0,0,1-2 Year,Yes,32884.0,124.0,17
396661,Male,37,1,18.0,1,1-2 Year,No,29450.0,152.0,223
396662,Male,54,1,46.0,0,1-2 Year,Yes,2630.0,26.0,268
396663,Male,58,1,28.0,0,1-2 Year,Yes,41608.0,13.0,259
396664,Male,52,1,8.0,0,1-2 Year,Yes,28876.0,124.0,286
396665,Female,62,1,28.0,1,1-2 Year,No,41977.0,124.0,210
396666,Male,29,1,36.0,0,< 1 Year,Yes,30927.0,152.0,182
396667,Female,59,1,14.0,1,1-2 Year,No,27847.0,26.0,133
396668,Male,53,1,28.0,0,1-2 Year,Yes,2630.0,156.0,245
396669,Female,69,1,5.0,1,1-2 Year,No,19746.0,124.0,160
396670,Male,53,1,28.0,0,1-2 Year,Yes,43659.0,55.0,127
396671,Female,24,1,26.0,1,< 1 Year,No,37399.0,152.0,127
396672,Female,27,1,37.0,1,< 1 Year,No,30575.0,152.0,265
396673,Male,23,1,49.0,1,< 1 Year,No,27627.0,152.0,276
396674,Male,24,1,50.0,1,< 1 Year,No,30634.0,152.0,173
396675,Female,23,1,17.0,1,< 1 Year,No,30517.0,151.0,15
396676,Female,31,1,41.0,1,< 1 Year,No,33948.0,152.0,199
396677,Female,53,1,48.0,0,1-2 Year,Yes,2630.0,26.0,15
396678,Male,62,1,46.0,0,1-2 Year,Yes,19776.0,119.0,77
396679,Male,68,1,36.0,1,1-2 Year,No,34528.0,124.0,119
396680,Female,47,1,47.0,0,1-2 Year,Yes,35814.0,124.0,35
396681,Female,21,1,46.0,0,< 1 Year,Yes,29880.0,152.0,151
396682,Male,45,1,46.0,0,1-2 Year,Yes,23055.0,11.0,262
396683,Male,25,1,33.0,1,< 1 Year,No,2630.0,152.0,297
396684,Male,53,1,42.0,0,1-2 Year,No,31326.0,124.0,183
396685,Male,45,1,28.0,0,1-2 Year,Yes,27529.0,124.0,91
396686,Female,66,1,28.0,0,1-2 Year,No,32533.0,124.0,120
396687,Female,20,1,2.0,0,< 1 Year,Yes,32066.0,160.0,31
396688,Male,24,1,13.0,1,< 1 Year,No,27521.0,152.0,59
396689,Female,42,1,8.0,1,1-2 Year,No,25981.0,7.0,241
396690,Female,24,1,8.0,1,< 1 Year,No,33971.0,160.0,74
396691,Female,24,1,28.0,0,< 1 Year,Yes,49558.0,152.0,95
396692,Female,22,1,28.0,0,< 1 Year,Yes,47766.0,26.0,48
396693,Male,21,1,32.0,1,< 1 Year,Yes,33459.0,152.0,222
396694,Female,45,1,28.0,0,1-2 Year,No,23917.0,26.0,166
396695,Male,42,1,29.0,0,1-2 Year,Yes,26744.0,26.0,200
396696,Male,48,1,19.0,0,1-2 Year,Yes,29889.0,26.0,209
396697,Male,33,1,30.0,0,1-2 Year,Yes,26493.0,124.0,114
396698,Female,41,1,31.0,0,1-2 Year,Yes,2630.0,26.0,66
396699,Female,48,1,28.0,1,1-2 Year,Yes,31400.0,26.0,170
396700,Female,67,1,50.0,1,1-2 Year,No,24107.0,26.0,270
396701,Male,24,1,10.0,1,< 1 Year,No,39769.0,152.0,240
396702,Male,28,1,28.0,0,1-2 Year,Yes,31373.0,163.0,20
396703,Female,22,1,2.0,0,< 1 Year,Yes,28646.0,152.0,116
396704,Female,42,1,28.0,0,> 2 Years,Yes,28477.0,26.0,30
396705,Male,39,1,31.0,0,1-2 Year,Yes,2630.0,124.0,133
396706,Female,23,1,12.0,0,< 1 Year,Yes,20728.0,152.0,73
396707,Male,59,1,39.0,0,1-2 Year,Yes,31834.0,124.0,150
