Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,36,1,35.0,0,2,1,30788.0,152.0,149,1
0,34,1,41.0,0,3,1,28424.0,156.0,195,0
1,28,1,28.0,0,2,1,46936.0,154.0,233,1
0,55,1,29.0,0,2,1,21455.0,124.0,60,1
0,61,1,21.0,0,3,1,37827.0,26.0,56,1
0,29,1,28.0,0,1,1,78450.0,152.0,255,0
1,66,1,28.0,0,2,1,45837.0,122.0,218,0
1,21,1,8.0,0,1,1,46746.0,160.0,262,0
1,23,1,other,0,1,1,32047.0,152.0,184,0
1,22,1,other,1,1,0,29608.0,160.0,138,0
0,63,1,3.0,0,2,1,29210.0,26.0,151,1
1,30,1,other,1,1,0,35290.0,152.0,87,0
0,65,1,33.0,0,2,1,44724.0,26.0,108,1
0,64,1,28.0,0,2,1,59061.0,26.0,113,1
1,40,1,28.0,0,2,1,22328.0,26.0,208,1
0,23,1,28.0,0,1,1,52316.0,152.0,87,1
1,32,1,29.0,0,2,1,2630.0,26.0,194,1
0,42,1,28.0,0,3,1,96135.0,other,74,1
1,25,1,29.0,1,1,0,34153.0,152.0,197,0
1,63,1,29.0,0,2,1,42965.0,152.0,274,0
1,29,1,41.0,0,1,1,32368.0,other,170,1
0,55,1,41.0,0,2,1,2630.0,26.0,248,1
0,44,1,other,0,2,1,26214.0,124.0,134,1
1,61,1,other,0,2,1,2630.0,156.0,299,1
0,50,1,18.0,0,2,1,22842.0,other,138,1
1,32,1,28.0,0,1,1,36059.0,26.0,112,1
0,26,1,35.0,1,1,0,25813.0,152.0,159,0
0,58,1,28.0,0,2,1,55358.0,26.0,261,1
1,66,1,33.0,0,2,1,28769.0,152.0,201,0
0,57,1,28.0,0,3,1,49275.0,other,99,1
0,44,1,41.0,0,2,1,40025.0,other,286,1
0,50,1,other,0,2,0,25730.0,124.0,86,0
0,47,1,15.0,0,2,1,35215.0,124.0,151,1
1,37,1,2.0,0,2,1,28122.0,124.0,210,1
1,36,1,41.0,0,2,1,43664.0,124.0,193,0
0,72,1,47.0,0,2,0,25132.0,124.0,31,0
1,40,1,28.0,0,3,1,50203.0,122.0,269,1
1,49,1,28.0,0,2,1,52401.0,26.0,24,1
0,65,1,15.0,0,2,1,37988.0,124.0,14,1
0,39,1,28.0,0,2,1,56683.0,other,85,1
0,51,1,other,0,2,1,35162.0,156.0,201,0
0,66,1,28.0,0,3,1,26051.0,other,157,0
1,32,1,41.0,0,2,1,48250.0,124.0,164,1
1,46,1,8.0,0,2,0,46683.0,124.0,112,0
0,38,1,other,0,2,1,36318.0,124.0,206,1
0,51,1,45.0,0,2,1,34620.0,124.0,296,0
1,67,1,28.0,0,2,1,34516.0,26.0,51,1
1,67,1,28.0,0,2,1,67922.0,other,295,0
0,22,1,39.0,0,1,1,41261.0,152.0,129,0
0,41,1,18.0,0,2,1,35680.0,26.0,282,1
0,21,1,other,0,1,1,27077.0,160.0,159,0
0,56,1,36.0,0,2,1,45465.0,124.0,98,0
0,59,1,36.0,0,2,1,44673.0,26.0,60,0
0,52,1,other,0,2,0,36219.0,124.0,43,0
1,55,1,28.0,0,2,1,29848.0,124.0,23,0
0,73,1,28.0,1,2,0,41904.0,other,206,0
0,43,1,8.0,0,2,1,27837.0,124.0,150,1
0,63,1,28.0,0,3,1,48767.0,124.0,288,0
0,39,1,28.0,0,2,1,28582.0,26.0,86,0
1,31,1,10.0,0,2,1,2630.0,156.0,108,1
0,48,1,28.0,1,2,0,2630.0,124.0,64,0
1,24,1,39.0,0,1,0,29545.0,152.0,187,0
0,23,1,30.0,1,1,0,32055.0,152.0,213,0
0,42,1,28.0,0,2,1,97693.0,26.0,287,1
1,73,1,28.0,0,2,1,42537.0,26.0,21,1
0,48,1,28.0,0,2,1,52805.0,26.0,86,1
1,22,1,8.0,1,1,0,39912.0,152.0,223,0
0,59,1,28.0,0,2,1,36681.0,26.0,190,1
0,42,1,28.0,0,2,1,38744.0,26.0,250,1
1,24,1,45.0,0,1,1,26273.0,152.0,175,0
1,47,1,28.0,0,2,1,62346.0,26.0,52,1
0,37,1,29.0,0,2,1,2630.0,156.0,15,1
0,21,1,28.0,0,3,1,28566.0,154.0,139,0
0,23,1,30.0,0,1,1,29625.0,152.0,91,0
1,54,1,11.0,0,2,1,31760.0,157.0,205,1
1,28,1,30.0,0,1,0,28124.0,152.0,154,1
1,22,1,8.0,0,1,1,43597.0,152.0,107,0
1,48,1,28.0,0,2,1,35427.0,26.0,187,1
1,23,1,other,1,1,0,31328.0,152.0,116,0
0,49,1,8.0,0,2,1,25417.0,26.0,250,1
1,46,1,10.0,0,2,1,30716.0,26.0,58,1
0,37,1,46.0,0,2,1,20613.0,152.0,144,1
0,54,1,28.0,0,2,1,68352.0,26.0,101,1
1,47,1,8.0,0,2,1,35204.0,26.0,288,1
0,44,1,other,0,2,1,2630.0,156.0,127,0
0,44,1,41.0,0,2,1,31849.0,124.0,225,1
1,63,1,8.0,0,2,1,77698.0,124.0,108,0
1,63,1,8.0,0,2,1,30325.0,26.0,245,1
0,49,1,39.0,0,2,1,35485.0,other,241,1
0,63,1,48.0,0,2,0,2630.0,other,258,0
0,57,1,8.0,0,2,1,33471.0,26.0,256,1
1,24,1,21.0,1,1,0,27112.0,152.0,104,0
0,44,1,18.0,0,2,1,26321.0,26.0,241,1
1,31,1,28.0,0,2,1,23823.0,other,48,1
1,21,1,30.0,1,1,0,31255.0,152.0,265,0
0,43,1,other,0,2,1,2630.0,26.0,160,1
1,30,1,35.0,0,1,1,21320.0,152.0,197,1
1,22,1,other,0,1,1,32087.0,160.0,210,0
1,37,1,28.0,0,2,1,40095.0,122.0,228,1
1,22,1,other,0,1,1,37510.0,152.0,82,0
0,34,1,other,0,2,1,29646.0,152.0,90,1
0,25,1,10.0,1,1,0,31757.0,152.0,81,0
1,45,1,28.0,0,2,1,26214.0,124.0,290,1
1,37,1,28.0,0,2,1,37721.0,other,106,1
1,29,1,11.0,0,2,1,2630.0,156.0,255,1
0,41,1,11.0,0,2,1,28414.0,124.0,24,1
1,51,1,other,0,2,1,47706.0,26.0,226,0
1,29,1,other,0,2,1,34508.0,124.0,270,1
0,45,1,36.0,0,2,1,33775.0,152.0,137,0
0,46,1,28.0,0,2,1,2630.0,124.0,102,1
0,36,1,28.0,0,2,1,34177.0,other,234,1
0,50,1,15.0,1,2,0,32002.0,124.0,134,0
1,73,1,36.0,0,2,1,34706.0,124.0,153,1
1,22,1,28.0,1,1,0,29374.0,152.0,78,0
0,36,1,other,0,2,1,2630.0,157.0,18,1
1,20,1,8.0,0,1,1,34753.0,160.0,266,0
1,44,1,48.0,0,2,1,2630.0,26.0,114,0
1,33,1,37.0,0,2,1,33566.0,157.0,15,1
1,23,1,15.0,0,1,1,35648.0,152.0,11,0
0,60,1,28.0,0,2,1,49641.0,26.0,168,1
1,24,1,28.0,0,1,1,40746.0,152.0,257,1
1,28,1,18.0,1,1,0,30144.0,152.0,191,0
1,40,1,28.0,0,2,1,23789.0,124.0,208,1
0,45,1,other,0,2,1,29849.0,124.0,113,1
0,41,1,other,0,2,1,39147.0,124.0,225,1
0,46,1,28.0,0,3,1,50628.0,124.0,103,1
1,23,1,8.0,1,1,0,100377.0,152.0,164,0
0,71,1,28.0,0,2,1,27412.0,26.0,237,1
0,47,1,29.0,1,2,0,2630.0,26.0,92,0
0,53,1,28.0,0,2,1,81715.0,26.0,15,0
1,46,1,other,0,2,1,41674.0,26.0,150,1
0,43,1,41.0,0,2,1,2630.0,26.0,87,1
0,22,1,30.0,1,1,0,15574.0,152.0,273,0
0,43,1,28.0,0,2,1,42105.0,124.0,203,1
0,56,1,28.0,0,3,1,45546.0,122.0,199,1
1,27,1,41.0,1,1,0,37618.0,152.0,284,0
1,72,1,28.0,0,3,1,62140.0,26.0,289,1
1,22,1,30.0,1,1,0,28949.0,152.0,242,0
0,56,1,other,0,2,1,2630.0,26.0,280,0
1,34,1,28.0,0,2,1,37543.0,124.0,21,1
0,30,1,41.0,1,1,0,33191.0,152.0,26,0
0,54,1,28.0,0,2,1,39457.0,26.0,264,1
1,34,1,3.0,0,2,1,2630.0,156.0,214,1
1,46,1,other,0,2,1,2630.0,157.0,142,1
0,43,1,28.0,0,3,1,47167.0,26.0,63,0
1,43,1,other,0,2,1,2630.0,122.0,29,0
0,48,1,other,0,2,1,2630.0,26.0,101,1
0,31,1,10.0,0,2,1,34066.0,26.0,290,1
0,24,1,8.0,1,1,0,33962.0,160.0,293,0
0,61,1,28.0,0,2,1,28428.0,124.0,294,0
1,24,1,37.0,0,1,1,25201.0,152.0,50,1
0,23,1,35.0,0,1,1,25074.0,152.0,163,1
0,46,1,47.0,0,2,1,2630.0,124.0,145,0
0,63,1,28.0,0,2,1,41244.0,26.0,100,1
1,29,1,3.0,0,1,1,24439.0,152.0,206,1
0,23,1,29.0,1,1,0,44138.0,152.0,62,0
0,67,1,46.0,0,3,1,39475.0,26.0,261,1
0,46,1,8.0,0,2,1,34088.0,other,58,0
0,46,1,18.0,0,2,1,43744.0,124.0,233,1
0,21,1,28.0,1,1,0,50077.0,152.0,169,0
0,21,1,35.0,0,1,1,53244.0,154.0,74,0
1,31,1,other,1,2,1,2630.0,124.0,86,0
1,27,1,8.0,1,2,0,58173.0,other,81,0
0,22,1,other,0,1,1,2630.0,152.0,170,0
0,48,1,other,0,2,1,22791.0,26.0,262,1
0,34,1,10.0,0,2,1,29209.0,124.0,287,1
0,20,1,35.0,1,1,0,28564.0,160.0,274,0
0,54,1,28.0,0,2,1,50462.0,26.0,21,1
1,50,1,28.0,1,2,0,45154.0,124.0,181,0
1,45,1,28.0,0,2,1,27622.0,other,129,1
1,40,1,28.0,0,2,1,2630.0,26.0,120,1
1,20,1,8.0,1,1,0,49684.0,160.0,153,0
1,45,1,41.0,0,2,1,50850.0,other,229,1
0,57,1,28.0,0,2,1,38200.0,124.0,289,1
0,51,1,28.0,0,2,1,52152.0,124.0,194,1
1,45,1,47.0,0,2,1,2630.0,156.0,194,1
1,56,1,other,0,2,1,2630.0,124.0,82,1
0,34,1,28.0,0,2,1,41208.0,124.0,221,1
1,34,1,36.0,0,2,0,36688.0,152.0,282,0
1,24,1,45.0,1,1,0,35625.0,152.0,60,0
0,24,1,33.0,1,1,0,28163.0,152.0,124,0
0,42,1,41.0,0,2,1,28457.0,26.0,139,0
0,67,1,other,0,2,1,2630.0,156.0,258,0
0,61,1,35.0,0,2,1,37763.0,26.0,241,0
1,28,1,28.0,1,1,0,34833.0,152.0,187,0
0,45,1,28.0,0,2,1,46759.0,26.0,250,1
0,41,1,37.0,1,2,0,45215.0,26.0,156,0
0,45,1,36.0,0,2,1,2630.0,26.0,17,0
1,21,1,33.0,1,1,0,2630.0,160.0,211,0
0,50,1,8.0,0,2,1,36401.0,other,197,1
1,54,1,28.0,0,2,1,40296.0,26.0,142,1
0,63,1,28.0,0,3,1,56060.0,26.0,107,1
0,51,1,28.0,0,2,0,37077.0,26.0,160,0
1,40,1,28.0,1,2,0,41985.0,26.0,83,0
1,36,1,28.0,0,2,1,39312.0,124.0,138,1
0,55,1,28.0,0,2,1,44192.0,26.0,160,1
0,55,1,28.0,0,2,1,2630.0,26.0,24,0
1,42,1,8.0,1,2,0,35215.0,other,179,0
0,34,1,28.0,0,2,0,33074.0,124.0,70,0
0,32,1,28.0,0,2,1,40159.0,122.0,148,1
1,23,1,8.0,0,1,1,74214.0,152.0,247,0
0,43,1,other,0,2,1,46080.0,other,16,1
1,52,1,28.0,1,2,0,25839.0,152.0,276,0
0,53,1,28.0,0,2,1,32498.0,154.0,190,1
1,24,1,21.0,1,1,0,25202.0,152.0,18,0
0,49,1,3.0,0,2,1,54715.0,26.0,62,0
1,24,1,28.0,0,1,1,52816.0,152.0,236,1
0,65,1,28.0,0,3,1,48325.0,26.0,261,0
1,29,1,21.0,1,1,0,29086.0,152.0,80,0
1,32,1,29.0,0,2,1,27893.0,124.0,12,1
0,27,1,11.0,1,1,0,32271.0,152.0,280,0
0,77,1,28.0,0,2,1,36099.0,124.0,139,0
0,30,1,30.0,1,1,0,23660.0,152.0,66,0
1,24,1,8.0,1,1,0,31710.0,160.0,181,0
1,24,1,13.0,1,1,0,29496.0,152.0,184,0
1,49,1,8.0,0,2,1,2630.0,other,40,1
0,46,1,28.0,0,2,1,38256.0,26.0,140,1
0,63,1,other,1,2,0,26781.0,other,109,0
1,23,1,15.0,1,1,0,32659.0,152.0,177,0
1,27,1,33.0,1,1,0,43702.0,152.0,62,0
1,24,1,28.0,0,1,1,38521.0,other,261,1
0,42,1,28.0,0,2,1,34256.0,124.0,166,0
0,32,1,46.0,0,1,1,45067.0,other,252,1
0,69,1,28.0,0,3,1,41510.0,26.0,42,1
0,26,1,10.0,1,1,0,35681.0,152.0,178,0
0,46,1,28.0,0,2,1,55873.0,124.0,122,1
1,40,1,28.0,0,2,1,25274.0,other,234,1
1,34,1,other,0,2,1,33806.0,154.0,273,1
0,47,1,36.0,0,2,1,34577.0,124.0,46,1
1,42,1,28.0,0,3,1,58864.0,124.0,31,1
1,37,1,28.0,0,2,1,57236.0,other,144,1
1,65,1,28.0,0,2,1,21901.0,26.0,105,1
0,28,1,11.0,0,1,1,21952.0,152.0,55,1
1,31,1,28.0,1,2,0,34180.0,26.0,210,0
0,24,1,8.0,0,1,1,47948.0,152.0,291,0
0,24,1,29.0,0,1,1,63324.0,152.0,158,1
1,27,1,other,1,1,0,29595.0,152.0,69,0
1,22,1,28.0,0,1,1,2630.0,160.0,42,1
1,22,1,28.0,0,1,1,53529.0,124.0,134,0
0,43,1,8.0,1,2,0,2630.0,26.0,40,0
1,26,1,8.0,1,1,0,31068.0,152.0,124,0
0,52,1,28.0,0,2,1,34323.0,other,275,1
0,52,1,3.0,0,2,1,38447.0,124.0,246,1
1,52,1,41.0,0,2,1,2630.0,26.0,51,1
0,53,1,8.0,0,2,1,2630.0,26.0,240,1
0,35,1,8.0,0,2,1,2630.0,156.0,86,1
1,22,1,36.0,0,1,1,54362.0,160.0,103,1
0,39,1,28.0,0,2,1,40628.0,124.0,233,1
1,20,1,50.0,1,1,0,33261.0,160.0,190,0
1,27,1,37.0,0,1,1,27381.0,152.0,254,0
0,49,1,28.0,0,2,1,59698.0,122.0,214,1
1,38,1,28.0,0,2,1,42033.0,124.0,47,1
1,36,1,28.0,0,2,1,39999.0,other,19,1
0,47,1,28.0,0,2,1,47530.0,26.0,220,1
1,68,1,41.0,0,2,1,38345.0,124.0,14,0
0,36,1,other,0,2,1,35322.0,124.0,110,1
0,27,1,33.0,1,1,0,31844.0,152.0,80,0
1,50,1,3.0,0,2,1,26032.0,156.0,87,1
0,62,1,28.0,0,2,1,59941.0,26.0,252,0
1,43,1,28.0,0,2,1,43369.0,26.0,98,0
1,60,1,28.0,0,2,1,2630.0,124.0,74,1
1,76,1,other,0,3,1,39747.0,157.0,269,1
1,23,1,29.0,1,1,0,36905.0,152.0,34,0
0,48,1,other,0,2,1,2630.0,124.0,94,1
1,41,1,8.0,0,2,1,38204.0,other,60,1
1,24,1,47.0,0,1,1,28111.0,26.0,88,0
0,22,1,46.0,1,1,0,36275.0,152.0,279,0
0,59,1,46.0,0,2,1,23136.0,26.0,112,0
0,27,1,18.0,1,1,1,39989.0,154.0,299,0
0,39,1,28.0,0,2,1,54975.0,26.0,168,0
1,26,1,15.0,1,1,0,54869.0,152.0,161,0
1,21,1,33.0,0,1,0,34040.0,152.0,293,0
1,65,1,15.0,1,2,0,32853.0,26.0,91,0
1,21,1,46.0,1,1,0,39631.0,160.0,183,0
0,22,1,30.0,1,1,0,21786.0,152.0,285,0
0,22,1,30.0,1,1,0,23566.0,152.0,100,0
1,78,1,29.0,0,2,1,36650.0,26.0,139,1
0,24,1,other,0,1,1,30502.0,160.0,281,1
0,26,1,37.0,0,1,1,36804.0,26.0,290,0
0,26,1,50.0,1,1,0,38536.0,152.0,134,0
1,22,1,2.0,0,1,1,28399.0,152.0,97,1
0,48,1,28.0,0,2,1,32005.0,124.0,24,1
0,42,1,30.0,0,1,1,2630.0,124.0,48,1
0,26,1,46.0,1,1,0,42822.0,152.0,128,0
1,50,1,28.0,1,2,0,34321.0,other,232,0
0,51,1,28.0,0,3,1,60402.0,26.0,201,1
0,47,1,28.0,0,2,1,67866.0,124.0,250,0
0,61,1,28.0,0,2,1,46772.0,122.0,162,0
0,50,1,35.0,0,2,1,35917.0,26.0,76,1
0,40,1,15.0,1,2,0,28898.0,124.0,59,0
0,60,1,3.0,0,2,1,2630.0,26.0,259,1
0,69,1,28.0,0,2,1,47534.0,26.0,50,0
1,41,1,3.0,1,2,0,42191.0,26.0,178,0
0,34,1,45.0,0,2,1,24749.0,154.0,49,1
0,74,1,other,1,2,0,2630.0,124.0,291,0
1,32,1,other,0,1,1,41009.0,152.0,119,0
1,25,1,41.0,0,1,1,28432.0,152.0,250,1
0,23,1,28.0,0,1,1,44423.0,160.0,158,1
0,40,1,28.0,0,2,1,22622.0,124.0,49,1
1,33,1,28.0,0,1,1,44201.0,other,71,1
1,50,1,28.0,0,2,1,38597.0,124.0,116,1
1,71,1,28.0,0,2,1,26791.0,124.0,59,1
1,48,1,28.0,0,2,1,42830.0,124.0,177,1
0,65,1,50.0,0,2,1,48312.0,other,105,1
1,22,1,35.0,0,1,1,29288.0,152.0,171,0
0,44,1,18.0,0,2,1,33002.0,124.0,298,1
0,24,1,8.0,1,1,0,37110.0,152.0,136,0
1,25,1,8.0,0,1,1,34279.0,152.0,10,0
0,27,1,28.0,1,1,0,32110.0,152.0,110,0
0,50,1,46.0,0,2,1,48540.0,26.0,230,0
0,27,1,2.0,1,1,0,27805.0,152.0,229,0
0,47,1,2.0,0,2,1,28068.0,26.0,64,1
0,39,1,28.0,0,2,1,39947.0,other,54,0
1,30,1,28.0,1,2,0,43287.0,124.0,232,0
0,23,1,other,0,1,0,2630.0,160.0,178,0
0,43,1,6.0,0,2,1,2630.0,other,266,1
1,32,1,8.0,0,2,1,2630.0,156.0,87,0
1,31,1,other,0,1,1,31351.0,26.0,146,1
1,45,1,41.0,0,2,1,36260.0,124.0,116,1
0,22,1,15.0,0,1,1,28360.0,152.0,120,0
1,34,1,28.0,0,2,1,48490.0,26.0,49,0
0,28,1,30.0,0,1,1,2630.0,26.0,272,1
0,63,1,11.0,0,2,1,34773.0,26.0,51,1
0,46,1,21.0,0,2,1,2630.0,26.0,174,0
0,45,1,other,0,3,1,32232.0,124.0,118,1
1,55,1,28.0,0,2,1,57499.0,26.0,57,1
0,51,1,46.0,0,2,1,29324.0,26.0,144,0
1,23,1,35.0,0,1,1,2630.0,124.0,118,0
0,25,1,15.0,0,1,1,43160.0,152.0,205,0
1,60,1,28.0,0,2,1,38390.0,26.0,171,1
0,28,1,other,0,2,1,23858.0,124.0,15,1
0,48,1,28.0,0,2,1,49587.0,124.0,228,0
0,32,1,30.0,0,2,1,29034.0,124.0,153,1
0,26,1,28.0,0,2,0,31211.0,124.0,276,0
1,41,1,11.0,0,2,1,2630.0,26.0,15,0
0,61,1,18.0,0,2,0,47407.0,26.0,260,0
0,49,1,13.0,0,2,1,35075.0,26.0,102,1
0,45,1,28.0,0,3,1,38694.0,26.0,259,1
1,51,1,28.0,0,2,1,36093.0,26.0,218,1
1,29,1,other,0,1,1,2630.0,other,74,0
1,54,1,other,0,2,1,2630.0,26.0,94,1
0,44,1,other,0,2,1,33397.0,124.0,152,0
0,56,1,28.0,0,2,1,46121.0,other,10,1
0,27,1,11.0,1,1,0,23584.0,152.0,210,0
1,49,1,28.0,1,2,0,44805.0,other,80,0
0,45,1,28.0,0,2,1,29090.0,26.0,87,0
1,54,1,8.0,0,2,1,36498.0,other,164,0
0,46,1,29.0,0,2,1,31886.0,124.0,251,1
1,71,1,other,0,2,1,33791.0,26.0,21,1
0,58,1,29.0,0,2,1,37181.0,26.0,164,1
0,43,1,39.0,0,2,1,27014.0,other,244,1
0,22,1,36.0,1,1,0,35862.0,152.0,152,0
1,46,1,8.0,0,2,1,2630.0,other,265,1
0,60,1,28.0,0,3,1,40843.0,26.0,73,0
0,25,1,8.0,1,1,0,33867.0,152.0,200,0
0,79,1,28.0,0,3,1,49604.0,26.0,69,1
0,33,1,3.0,1,2,0,21877.0,124.0,114,0
0,56,1,28.0,0,2,1,35166.0,122.0,238,1
1,29,1,other,0,2,1,2630.0,124.0,175,1
0,46,1,28.0,0,2,1,2630.0,124.0,281,1
0,28,1,35.0,1,1,0,37005.0,152.0,170,0
1,22,1,36.0,1,1,0,33350.0,160.0,27,0
0,51,1,28.0,0,3,1,44611.0,26.0,190,1
0,47,1,other,0,2,1,48314.0,26.0,31,1
1,56,1,6.0,0,2,1,2630.0,157.0,35,1
0,26,1,36.0,1,1,0,37519.0,152.0,113,0
0,65,1,28.0,0,2,1,45118.0,26.0,71,0
1,22,1,other,1,1,0,35635.0,152.0,39,0
0,48,1,28.0,0,2,1,32908.0,124.0,281,1
1,34,1,28.0,0,2,1,25212.0,124.0,282,1
0,46,1,other,0,2,1,2630.0,124.0,278,0
1,41,1,15.0,0,2,1,41336.0,26.0,64,0
0,54,1,28.0,0,3,1,50696.0,26.0,282,1
1,57,1,8.0,0,2,1,2630.0,124.0,277,0
0,55,1,28.0,0,2,1,30062.0,other,106,1
0,25,1,11.0,0,1,1,21572.0,152.0,175,1
1,44,1,8.0,0,2,1,2630.0,26.0,28,1
1,78,1,28.0,0,2,1,57666.0,122.0,55,1
1,29,1,other,0,1,1,29551.0,other,43,1
0,56,1,28.0,0,2,1,35061.0,124.0,188,0
0,57,1,28.0,0,3,1,43878.0,26.0,214,1
1,46,1,other,1,2,0,26443.0,26.0,253,0
1,41,1,other,0,2,1,22298.0,124.0,27,1
1,25,1,47.0,0,1,1,20368.0,152.0,88,1
1,32,1,28.0,0,1,1,29057.0,152.0,112,0
1,46,1,28.0,0,2,1,45960.0,122.0,16,0
1,55,1,48.0,0,2,1,2630.0,124.0,224,1
0,31,1,41.0,1,1,0,42254.0,152.0,87,0
1,25,1,14.0,1,1,0,24319.0,152.0,124,0
0,64,1,14.0,0,2,1,37131.0,124.0,153,1
1,52,1,30.0,0,2,1,34662.0,124.0,46,1
1,68,1,28.0,0,2,1,31059.0,other,207,1
1,41,1,28.0,0,2,1,57375.0,124.0,113,0
0,69,1,28.0,0,2,0,23296.0,other,221,0
0,44,1,28.0,0,2,1,36169.0,26.0,289,1
0,61,1,46.0,0,2,1,36090.0,other,148,0
0,45,1,8.0,0,2,1,29104.0,124.0,110,1
1,22,1,36.0,1,1,0,33290.0,152.0,194,0
0,26,1,28.0,1,1,0,54502.0,152.0,157,0
0,66,1,other,0,3,1,34593.0,124.0,289,1
1,26,1,46.0,1,1,0,30617.0,152.0,74,0
1,71,1,28.0,0,2,0,55409.0,26.0,170,0
0,25,1,15.0,1,1,0,27556.0,152.0,171,0
0,45,1,28.0,0,2,1,34734.0,26.0,60,0
0,64,1,8.0,0,2,1,35743.0,124.0,175,1
0,51,1,48.0,0,2,1,2630.0,other,58,1
0,34,1,other,0,2,1,2630.0,156.0,113,1
0,61,1,28.0,0,2,1,44491.0,26.0,29,1
0,22,1,15.0,1,1,0,31062.0,152.0,154,0
0,46,1,28.0,0,2,1,72565.0,122.0,153,1
0,35,1,28.0,1,2,1,33588.0,26.0,205,1
0,50,1,other,0,2,1,38299.0,26.0,11,0
0,46,1,28.0,0,2,1,42565.0,124.0,45,1
1,39,1,15.0,1,2,0,42090.0,other,194,0
1,70,1,other,1,2,0,2630.0,124.0,109,0
1,46,1,18.0,1,2,0,31145.0,124.0,193,0
1,58,1,28.0,0,2,1,2630.0,122.0,130,1
0,73,1,36.0,0,3,1,2630.0,124.0,143,1
1,67,1,28.0,0,2,1,33682.0,other,158,1
1,46,1,8.0,0,2,1,30541.0,124.0,158,0
0,46,1,28.0,0,3,1,2630.0,26.0,289,1
0,23,1,28.0,0,1,1,53857.0,124.0,293,1
0,42,1,28.0,0,2,1,46637.0,124.0,285,1
1,30,1,30.0,1,1,0,26202.0,152.0,28,0
1,74,1,28.0,0,2,1,27653.0,26.0,131,0
0,65,1,21.0,1,2,0,34213.0,152.0,93,0
0,60,1,46.0,0,3,1,35504.0,124.0,247,1
1,26,1,33.0,1,1,0,31987.0,152.0,134,0
0,44,1,28.0,0,2,1,45441.0,26.0,77,1
0,25,1,8.0,0,1,1,31098.0,152.0,184,0
0,47,1,46.0,0,2,1,29365.0,26.0,219,1
0,21,1,33.0,0,1,1,2630.0,other,248,0
0,47,1,8.0,0,2,1,49981.0,26.0,194,1
0,21,1,15.0,0,1,1,39011.0,152.0,116,1
0,50,1,28.0,1,2,0,36948.0,160.0,150,0
0,23,1,35.0,1,1,0,28183.0,152.0,154,0
1,37,1,28.0,0,2,1,39522.0,124.0,46,0
0,37,1,28.0,0,2,1,48311.0,26.0,27,1
0,20,1,3.0,0,1,0,31350.0,160.0,163,0
0,35,1,other,0,2,1,2630.0,156.0,176,1
0,39,1,29.0,0,2,1,27138.0,122.0,274,1
1,24,1,15.0,0,1,1,40394.0,152.0,27,0
1,38,1,other,0,2,1,2630.0,26.0,87,1
1,51,1,41.0,0,2,1,38471.0,other,23,1
0,20,1,15.0,0,1,1,32738.0,160.0,23,0
1,23,1,30.0,1,1,0,43916.0,152.0,180,0
1,41,1,8.0,0,2,1,25521.0,124.0,229,1
0,36,1,8.0,0,2,1,36602.0,26.0,24,0
0,38,1,14.0,0,2,1,23149.0,124.0,271,0
1,22,1,8.0,0,1,1,50146.0,152.0,186,1
1,33,1,45.0,0,1,1,2630.0,152.0,222,1
0,20,1,other,1,1,0,28131.0,160.0,240,0
0,46,1,other,0,2,1,32415.0,124.0,288,1
1,35,1,39.0,1,2,0,26097.0,other,179,0
1,35,1,28.0,0,2,1,25265.0,154.0,186,1
1,49,1,28.0,0,3,1,43514.0,26.0,183,0
1,45,1,28.0,0,2,1,48594.0,26.0,136,1
1,44,1,28.0,0,2,1,37590.0,124.0,138,1
0,80,1,other,0,2,1,2630.0,26.0,266,1
0,35,1,8.0,0,2,1,31331.0,124.0,153,0
0,55,1,10.0,0,2,1,25620.0,26.0,169,0
0,40,1,8.0,0,2,1,2630.0,124.0,106,1
0,26,1,28.0,0,1,1,66731.0,152.0,27,0
0,23,1,30.0,1,1,0,30946.0,152.0,49,0
1,23,1,29.0,0,1,1,26578.0,152.0,134,1
1,39,1,28.0,0,2,0,35046.0,124.0,181,0
0,23,1,41.0,0,1,1,42915.0,152.0,240,1
0,45,1,41.0,0,2,1,32124.0,26.0,11,1
0,40,1,28.0,0,2,1,38136.0,124.0,37,1
1,39,1,3.0,0,2,1,2630.0,124.0,218,0
0,42,1,8.0,0,2,1,2630.0,124.0,162,1
0,52,1,28.0,0,2,1,40013.0,124.0,44,0
0,35,1,41.0,1,2,0,24692.0,124.0,90,0
0,22,1,8.0,0,1,0,38778.0,152.0,297,0
1,66,1,28.0,1,2,0,42966.0,other,55,0
0,24,1,29.0,1,1,0,33083.0,152.0,251,0
0,31,1,28.0,0,1,1,47267.0,26.0,245,1
1,30,1,50.0,1,1,0,43306.0,152.0,293,0
0,60,1,3.0,0,2,1,23337.0,26.0,239,1
0,53,1,15.0,0,2,1,40931.0,124.0,48,1
1,33,1,8.0,0,1,1,33225.0,154.0,38,1
1,33,1,28.0,0,2,1,52271.0,other,121,1
0,39,1,28.0,0,2,1,43434.0,124.0,197,1
1,42,1,46.0,1,2,0,21547.0,26.0,68,0
0,55,1,28.0,0,2,1,44425.0,other,276,1
0,62,1,28.0,0,2,1,42049.0,122.0,99,0
0,30,1,29.0,0,2,1,24263.0,124.0,207,1
0,47,1,28.0,0,2,1,23593.0,26.0,41,1
