Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,48,1,28.0,0,2,1,32279.0,26.0,276,0
1,34,1,33.0,0,2,1,32574.0,124.0,267,0
0,26,1,35.0,1,1,0,18834.0,152.0,30,0
1,23,1,11.0,1,1,0,28109.0,152.0,10,0
0,27,1,28.0,1,1,0,45845.0,151.0,251,0
0,22,1,15.0,0,1,1,51575.0,152.0,229,0
1,35,1,8.0,1,2,0,44730.0,152.0,72,0
1,39,1,28.0,1,2,0,28210.0,122.0,141,0
0,22,1,45.0,0,1,1,23725.0,152.0,185,0
1,32,1,3.0,1,2,0,18388.0,124.0,172,0
0,24,1,45.0,1,1,0,19812.0,152.0,223,0
0,21,1,47.0,1,1,0,33406.0,152.0,81,0
1,23,1,8.0,1,1,0,50095.0,152.0,90,0
1,42,1,28.0,0,2,1,49030.0,other,118,0
0,46,1,8.0,0,3,1,51903.0,154.0,201,0
0,56,1,35.0,1,2,0,2630.0,26.0,249,0
0,25,1,8.0,1,1,0,32034.0,152.0,178,0
0,32,1,28.0,0,1,1,42042.0,124.0,191,0
0,30,1,28.0,0,1,1,27789.0,152.0,201,0
0,49,1,28.0,0,2,0,48154.0,26.0,43,0
1,60,1,28.0,1,2,0,61392.0,26.0,188,0
1,59,1,other,1,2,0,27798.0,other,206,0
0,30,1,15.0,1,2,1,2630.0,124.0,168,0
1,41,1,28.0,1,2,0,38765.0,124.0,280,0
0,24,1,30.0,0,1,1,34145.0,152.0,281,0
1,25,1,30.0,1,1,1,27958.0,152.0,228,0
0,25,1,46.0,1,1,1,2630.0,160.0,42,0
0,39,1,other,0,2,1,2630.0,other,220,0
0,49,1,28.0,1,2,0,31453.0,124.0,167,0
0,29,1,8.0,0,2,1,2630.0,156.0,130,0
0,52,1,other,0,2,1,2630.0,124.0,281,0
1,26,1,15.0,1,1,0,2630.0,152.0,202,0
0,60,1,28.0,1,2,1,46564.0,124.0,216,0
1,60,1,29.0,0,2,1,32841.0,124.0,110,0
1,23,1,33.0,0,1,1,2630.0,152.0,184,0
0,62,1,other,0,3,1,2630.0,157.0,33,0
1,38,1,15.0,0,2,1,2630.0,152.0,110,0
0,43,1,28.0,0,2,1,30824.0,124.0,289,0
1,24,1,46.0,1,1,0,34218.0,152.0,46,0
0,23,1,11.0,1,1,0,52380.0,152.0,11,0
1,25,1,47.0,1,1,0,29994.0,152.0,128,0
0,27,1,other,0,1,1,26391.0,152.0,227,0
1,50,1,28.0,0,2,1,2630.0,122.0,262,0
0,21,1,other,1,1,0,32477.0,152.0,135,0
0,67,1,50.0,1,2,0,33384.0,124.0,219,0
1,46,1,28.0,0,2,1,32229.0,124.0,240,0
1,25,1,29.0,1,1,0,31183.0,152.0,55,0
1,28,1,46.0,1,1,0,28131.0,152.0,256,0
1,50,1,50.0,1,2,0,35811.0,other,172,0
0,57,1,28.0,0,2,1,89687.0,124.0,273,0
0,43,1,28.0,1,2,0,28677.0,124.0,40,0
0,59,1,28.0,0,2,0,29997.0,26.0,272,0
1,70,1,28.0,0,2,0,37094.0,other,268,0
1,23,1,29.0,1,1,0,36905.0,152.0,34,0
0,30,1,28.0,0,2,1,27858.0,124.0,103,0
1,47,1,28.0,0,2,0,25209.0,124.0,150,0
1,25,1,33.0,1,1,0,33420.0,152.0,75,0
1,60,1,30.0,1,2,0,29592.0,124.0,24,0
0,22,1,46.0,1,1,0,30358.0,152.0,273,0
1,28,1,15.0,1,1,0,31002.0,152.0,12,0
1,49,1,13.0,0,2,1,37461.0,124.0,120,0
1,28,1,6.0,1,1,0,25081.0,152.0,180,0
0,30,1,8.0,0,1,1,44377.0,other,180,0
1,21,1,46.0,1,1,0,34011.0,160.0,294,0
0,25,1,30.0,1,1,0,29450.0,152.0,54,0
1,73,1,28.0,0,2,1,50249.0,124.0,282,0
0,21,1,other,1,1,0,27836.0,160.0,181,0
0,41,1,8.0,0,2,1,2630.0,124.0,17,0
0,25,1,14.0,1,1,0,45614.0,152.0,187,0
1,24,1,other,1,1,0,26317.0,152.0,282,0
1,28,1,41.0,1,1,0,22123.0,other,94,0
1,50,1,50.0,0,2,1,29325.0,160.0,218,0
1,40,1,8.0,1,2,1,44164.0,124.0,237,0
0,43,1,28.0,0,2,1,30856.0,26.0,219,0
1,33,1,28.0,0,2,1,2630.0,157.0,81,0
0,31,1,28.0,0,2,1,48943.0,26.0,240,0
0,65,1,28.0,0,2,1,56511.0,26.0,172,0
0,63,1,other,0,2,1,27449.0,124.0,88,0
1,24,1,36.0,1,1,1,2630.0,160.0,66,0
0,23,1,50.0,0,1,1,2630.0,152.0,117,0
1,24,1,8.0,1,1,0,31710.0,160.0,181,0
0,44,1,8.0,1,2,0,36246.0,160.0,98,0
0,21,1,8.0,1,1,0,41056.0,160.0,145,0
0,47,1,28.0,0,2,1,36539.0,other,154,0
0,20,1,50.0,0,1,1,30180.0,160.0,271,0
0,22,1,other,0,1,1,34310.0,152.0,58,0
1,46,1,29.0,0,2,1,39065.0,124.0,47,0
0,21,1,6.0,0,1,0,28399.0,160.0,289,0
1,23,1,21.0,1,1,1,35278.0,152.0,116,0
1,29,1,30.0,1,1,0,37746.0,152.0,258,0
0,33,1,30.0,0,2,1,29684.0,124.0,21,0
0,78,1,28.0,0,2,0,47809.0,26.0,221,0
1,23,1,8.0,1,1,0,39112.0,152.0,51,0
1,27,1,21.0,1,1,0,26807.0,152.0,60,0
0,57,1,8.0,0,2,1,38710.0,124.0,85,0
0,39,1,28.0,1,2,0,30222.0,154.0,104,0
1,22,1,41.0,1,1,0,30298.0,152.0,40,0
1,26,1,15.0,0,1,0,26343.0,152.0,32,0
0,21,1,45.0,1,1,0,30701.0,152.0,123,0
0,34,1,other,0,2,0,29449.0,124.0,201,0
1,21,1,37.0,0,1,1,28196.0,152.0,143,0
0,77,1,other,0,2,0,2630.0,26.0,41,0
0,36,1,8.0,0,2,1,34745.0,26.0,171,0
1,22,1,46.0,1,1,0,53346.0,152.0,190,0
0,73,1,50.0,1,2,0,37109.0,other,80,0
0,21,1,8.0,1,1,0,45012.0,160.0,250,0
0,37,1,15.0,0,2,1,33858.0,26.0,52,0
0,25,1,46.0,0,1,1,31105.0,152.0,131,0
1,20,1,28.0,0,2,1,29153.0,26.0,15,0
0,53,1,28.0,1,2,0,50237.0,26.0,143,0
1,62,1,28.0,1,2,0,47203.0,26.0,114,0
0,72,1,28.0,0,2,1,36087.0,other,135,0
1,40,1,8.0,0,2,1,42382.0,124.0,190,0
1,24,1,8.0,0,1,1,62344.0,152.0,72,0
1,25,1,other,1,1,0,27458.0,152.0,69,0
0,48,1,29.0,1,2,0,2630.0,other,237,0
0,52,1,36.0,0,2,1,2630.0,124.0,213,0
1,25,1,14.0,1,1,0,32255.0,152.0,261,0
0,26,1,30.0,1,1,0,29228.0,152.0,217,0
0,25,1,29.0,1,1,0,43310.0,152.0,28,0
1,47,1,other,0,2,1,29955.0,other,236,0
1,22,1,33.0,1,1,0,51412.0,152.0,25,0
0,33,1,29.0,0,2,1,35684.0,124.0,13,0
0,47,1,29.0,1,2,0,2630.0,26.0,92,0
1,23,1,other,0,1,0,26979.0,152.0,299,0
0,72,1,3.0,0,2,1,20859.0,124.0,215,0
0,43,1,28.0,0,2,1,27440.0,26.0,206,0
0,42,1,21.0,0,2,0,33544.0,124.0,29,0
1,43,1,28.0,0,2,1,38964.0,124.0,40,0
0,53,1,46.0,0,2,1,30774.0,other,62,0
0,37,1,other,1,2,0,41882.0,26.0,175,0
0,47,1,28.0,0,2,1,46299.0,26.0,182,0
1,23,1,36.0,0,1,1,28937.0,26.0,208,0
0,46,1,other,1,2,0,2630.0,124.0,264,0
1,32,1,3.0,1,1,0,37655.0,152.0,48,0
1,28,1,11.0,1,1,0,40907.0,152.0,87,0
0,40,1,8.0,0,2,0,39553.0,26.0,292,0
0,23,1,8.0,1,1,0,30867.0,160.0,293,0
1,25,1,36.0,0,1,0,30465.0,152.0,269,0
1,26,1,30.0,1,1,1,2630.0,152.0,118,0
0,52,1,47.0,0,2,1,33234.0,other,136,0
0,22,1,11.0,1,1,1,2630.0,152.0,59,0
1,28,1,21.0,1,1,0,28944.0,152.0,213,0
0,59,1,6.0,0,2,1,2630.0,26.0,241,0
0,58,1,other,0,2,1,2630.0,other,196,0
0,37,1,30.0,1,2,0,22878.0,152.0,197,0
1,28,1,6.0,1,1,0,24880.0,152.0,223,0
0,24,1,28.0,1,1,0,33438.0,152.0,217,0
0,49,1,29.0,0,2,1,45475.0,154.0,192,0
0,64,1,39.0,1,2,0,52360.0,124.0,67,0
0,60,1,28.0,0,2,1,24141.0,122.0,74,0
1,24,1,46.0,1,1,0,23274.0,152.0,30,0
0,71,1,28.0,0,2,1,39308.0,124.0,192,0
0,76,0,other,0,2,0,73333.0,26.0,223,0
1,40,1,28.0,0,2,1,58248.0,other,10,0
0,31,1,28.0,1,1,0,23304.0,124.0,55,0
0,27,1,6.0,1,1,0,32003.0,152.0,214,0
1,51,1,other,1,2,0,2630.0,other,226,0
0,31,1,15.0,0,1,1,2630.0,152.0,187,0
0,48,1,28.0,0,2,1,23566.0,26.0,55,0
0,21,1,37.0,0,1,1,24983.0,160.0,294,0
0,57,1,28.0,0,3,1,2630.0,157.0,49,0
1,26,1,28.0,1,1,0,39699.0,152.0,67,0
0,24,1,41.0,1,1,0,27817.0,152.0,275,0
0,51,1,35.0,1,2,0,50269.0,124.0,130,0
0,21,1,50.0,0,1,1,27315.0,160.0,45,0
0,23,1,other,0,1,1,28980.0,152.0,42,0
1,74,1,other,0,2,1,2630.0,26.0,159,0
0,62,1,28.0,1,2,0,37945.0,26.0,242,0
0,27,1,36.0,1,1,1,38768.0,152.0,56,0
1,59,1,41.0,0,2,1,53934.0,26.0,220,0
0,24,1,8.0,1,1,0,32962.0,152.0,51,0
1,51,1,29.0,1,2,0,2630.0,26.0,205,0
1,23,1,36.0,1,1,0,30627.0,152.0,147,0
1,34,1,other,1,2,0,50040.0,other,244,0
1,21,1,11.0,0,1,0,30727.0,152.0,80,0
1,22,1,14.0,1,1,1,25265.0,152.0,42,0
0,21,1,28.0,1,1,0,47790.0,160.0,204,0
1,22,1,8.0,0,1,1,33019.0,152.0,177,0
0,20,1,35.0,0,1,1,24807.0,160.0,245,0
1,25,1,50.0,1,1,0,24913.0,152.0,85,0
1,43,1,15.0,0,2,0,2630.0,156.0,123,0
0,43,1,8.0,0,2,1,41458.0,124.0,204,0
0,48,1,3.0,1,2,1,34011.0,26.0,223,0
1,24,1,28.0,1,1,0,55858.0,152.0,73,0
0,25,1,21.0,0,1,1,35099.0,152.0,53,0
1,27,1,10.0,1,1,0,13838.0,152.0,267,0
1,46,1,30.0,0,2,1,33726.0,157.0,76,0
0,60,1,28.0,0,2,1,37300.0,26.0,284,0
0,63,1,8.0,1,2,0,32527.0,124.0,204,0
0,37,1,other,0,2,1,31469.0,26.0,267,0
0,23,1,other,1,1,0,26615.0,152.0,294,0
1,22,1,46.0,0,1,1,20151.0,152.0,266,0
0,20,1,8.0,1,1,0,49965.0,160.0,221,0
0,46,1,13.0,0,2,1,20835.0,26.0,232,0
0,72,1,28.0,0,3,1,39230.0,other,157,0
0,25,1,36.0,1,1,0,28203.0,152.0,197,0
1,20,1,other,0,1,1,25929.0,160.0,131,0
0,25,1,35.0,1,1,0,32639.0,152.0,188,0
0,44,1,other,0,2,1,36934.0,124.0,125,0
1,22,1,41.0,1,1,0,29400.0,152.0,75,0
0,25,1,other,1,1,0,2630.0,160.0,85,0
1,36,1,3.0,0,2,1,19136.0,154.0,198,0
1,25,1,13.0,1,1,0,29837.0,152.0,195,0
0,26,1,8.0,0,1,0,47423.0,26.0,19,0
1,21,1,10.0,1,1,0,25103.0,152.0,211,0
0,26,1,46.0,1,1,0,31693.0,152.0,47,0
0,25,1,29.0,0,1,0,40727.0,26.0,148,0
1,24,1,8.0,1,1,0,35673.0,160.0,291,0
1,22,1,8.0,1,1,0,44318.0,152.0,246,0
0,44,1,28.0,0,2,1,31137.0,124.0,54,0
1,22,1,50.0,1,1,0,37337.0,152.0,83,0
0,43,1,29.0,0,2,1,52892.0,124.0,282,0
1,46,1,28.0,1,2,0,34155.0,other,262,0
1,73,1,3.0,0,2,1,20074.0,124.0,145,0
0,22,1,10.0,1,1,0,36089.0,152.0,87,0
1,22,1,46.0,1,1,0,27722.0,152.0,125,0
1,24,1,41.0,1,1,0,52220.0,152.0,198,0
1,36,1,46.0,0,2,0,34480.0,124.0,202,0
1,67,1,28.0,0,2,1,24073.0,other,10,0
0,21,1,6.0,1,1,1,36149.0,other,209,0
0,38,1,46.0,0,2,1,2630.0,156.0,275,0
1,21,1,8.0,0,1,0,36205.0,160.0,27,0
1,51,1,28.0,0,2,1,47300.0,124.0,132,0
1,21,1,other,1,1,0,59425.0,160.0,147,0
1,40,1,28.0,0,3,1,52966.0,124.0,57,0
1,66,1,8.0,1,2,0,35636.0,26.0,119,0
1,48,1,other,0,2,1,2630.0,26.0,28,0
0,22,1,other,1,1,0,32723.0,152.0,38,0
0,22,1,46.0,1,2,0,18579.0,124.0,128,0
1,22,1,15.0,1,1,0,39326.0,152.0,77,0
1,43,1,47.0,0,2,1,2630.0,160.0,37,0
0,22,1,14.0,1,1,0,24756.0,26.0,31,0
0,51,1,46.0,0,2,1,29773.0,124.0,36,0
0,67,1,28.0,1,2,1,38442.0,124.0,213,0
0,24,1,other,0,1,0,26243.0,152.0,222,0
0,40,1,50.0,0,2,1,2630.0,156.0,140,0
1,24,1,21.0,1,1,0,27232.0,152.0,93,0
1,39,1,3.0,0,2,1,23369.0,124.0,174,0
0,59,1,other,1,2,0,21756.0,124.0,17,0
0,45,1,28.0,0,2,1,41262.0,26.0,39,0
0,49,1,other,0,2,0,27222.0,154.0,98,0
1,26,1,33.0,1,1,0,25338.0,152.0,63,0
1,30,1,other,0,1,1,37188.0,160.0,124,0
0,51,1,28.0,0,2,1,29539.0,26.0,224,0
1,31,1,30.0,1,1,0,26228.0,152.0,42,0
0,38,1,30.0,1,2,0,2630.0,152.0,200,0
1,23,1,41.0,1,1,0,33057.0,152.0,244,0
1,49,1,35.0,1,2,0,27308.0,26.0,133,0
0,28,1,other,1,1,0,36969.0,152.0,121,0
1,47,1,18.0,0,3,1,32468.0,122.0,251,0
0,67,1,28.0,0,2,1,46664.0,122.0,276,0
0,24,1,41.0,1,1,0,31492.0,152.0,171,0
0,34,1,28.0,1,2,0,39926.0,124.0,49,0
1,24,1,50.0,0,1,1,30071.0,152.0,216,0
1,24,1,other,1,1,0,28752.0,152.0,263,0
0,47,1,37.0,1,2,0,37812.0,124.0,294,0
0,22,1,50.0,1,1,0,52526.0,152.0,166,0
1,29,1,28.0,0,2,1,40165.0,156.0,233,0
0,46,1,50.0,0,2,1,28380.0,other,100,0
0,30,1,28.0,0,1,1,37114.0,152.0,140,0
1,68,1,28.0,0,2,1,23433.0,124.0,138,0
1,21,1,46.0,1,1,1,43774.0,160.0,198,0
0,20,1,other,0,1,1,24715.0,160.0,69,0
1,22,1,28.0,0,1,1,34885.0,other,167,0
0,32,1,33.0,0,2,1,36963.0,124.0,10,0
0,43,1,other,0,3,1,2630.0,26.0,48,0
1,40,1,28.0,1,2,0,80190.0,124.0,69,0
0,41,1,48.0,0,2,0,2630.0,other,224,0
0,62,1,28.0,0,2,0,50105.0,122.0,246,0
1,29,1,30.0,1,1,0,29633.0,152.0,10,0
1,34,1,46.0,0,2,1,27328.0,154.0,133,0
1,22,1,46.0,1,1,0,27034.0,152.0,276,0
0,24,1,11.0,1,1,0,24224.0,152.0,64,0
0,53,1,other,0,3,1,2630.0,26.0,198,0
0,41,1,28.0,0,2,1,26640.0,26.0,35,0
0,58,1,28.0,0,2,1,32280.0,26.0,136,0
0,21,1,28.0,0,1,1,2630.0,152.0,47,0
0,49,1,28.0,0,2,0,23524.0,26.0,49,0
0,26,1,28.0,1,1,0,2630.0,151.0,79,0
1,24,1,other,0,1,1,2630.0,152.0,275,0
1,21,1,other,1,1,0,25917.0,160.0,78,0
1,25,1,other,1,1,0,50121.0,152.0,132,0
1,28,1,30.0,0,1,1,18923.0,124.0,122,0
0,42,1,other,0,2,1,2630.0,157.0,143,0
1,31,1,46.0,1,1,0,21825.0,152.0,241,0
0,24,1,other,1,1,0,36008.0,152.0,46,0
1,25,1,46.0,1,1,0,26372.0,152.0,123,0
1,26,1,30.0,1,1,0,44593.0,152.0,162,0
0,23,1,8.0,1,1,0,34966.0,152.0,269,0
0,52,1,29.0,1,2,1,2630.0,other,92,0
0,50,1,28.0,1,2,0,42000.0,124.0,68,0
0,22,1,13.0,0,1,1,30028.0,152.0,197,0
0,31,1,8.0,0,1,1,33362.0,124.0,27,0
0,22,1,33.0,1,1,0,34369.0,152.0,212,0
1,30,1,28.0,0,1,1,38021.0,26.0,212,0
0,44,1,18.0,0,2,1,2630.0,152.0,121,0
0,57,1,8.0,0,3,1,50087.0,other,101,0
0,24,1,other,1,1,0,40627.0,152.0,91,0
0,54,1,28.0,0,2,1,35768.0,124.0,53,0
0,21,1,37.0,1,1,0,32532.0,152.0,199,0
1,43,1,8.0,1,2,0,31819.0,other,288,0
1,71,1,33.0,1,2,0,39623.0,122.0,209,0
0,51,1,28.0,0,2,1,94810.0,26.0,230,0
0,23,1,11.0,1,1,0,25465.0,151.0,154,0
0,78,1,8.0,0,2,1,2630.0,26.0,83,0
0,25,1,3.0,1,1,0,23666.0,152.0,116,0
0,62,1,28.0,0,2,1,43297.0,124.0,197,0
1,25,1,6.0,1,1,0,30136.0,152.0,235,0
0,40,1,28.0,1,2,0,35685.0,124.0,81,0
1,40,1,other,1,2,0,2630.0,124.0,115,0
0,51,1,other,1,2,0,2630.0,124.0,180,0
1,25,1,30.0,0,1,0,30465.0,152.0,138,0
0,52,1,46.0,0,2,1,41197.0,26.0,113,0
1,49,1,28.0,1,2,0,51214.0,26.0,104,0
0,54,1,41.0,1,2,0,36002.0,other,141,0
0,41,1,35.0,1,2,0,22818.0,124.0,57,0
0,56,1,28.0,0,2,1,40702.0,26.0,34,0
1,48,1,35.0,1,2,0,2630.0,124.0,287,0
1,23,1,29.0,0,1,1,72303.0,152.0,168,0
0,23,1,3.0,1,1,0,32061.0,152.0,46,0
1,47,1,28.0,0,2,1,64427.0,124.0,11,0
1,36,1,46.0,1,2,0,21941.0,152.0,41,0
1,23,1,6.0,1,1,0,21580.0,152.0,106,0
1,22,1,8.0,1,1,0,76754.0,160.0,79,0
1,40,1,30.0,1,2,0,2630.0,124.0,78,0
1,26,1,41.0,1,1,0,27547.0,152.0,200,0
0,71,1,other,0,2,1,33623.0,26.0,66,0
1,24,1,8.0,0,1,1,36418.0,152.0,120,0
1,29,1,35.0,1,1,0,2630.0,152.0,184,0
0,65,1,8.0,0,3,1,46776.0,other,171,0
0,24,1,29.0,1,1,0,28225.0,other,247,0
0,22,1,2.0,1,1,0,25336.0,152.0,136,0
1,51,1,8.0,0,2,1,44811.0,124.0,44,0
1,22,1,11.0,1,1,0,27525.0,152.0,239,0
0,60,1,29.0,1,2,0,2630.0,124.0,76,0
0,55,1,28.0,0,2,1,60017.0,26.0,35,0
1,20,1,46.0,1,1,0,27342.0,160.0,210,0
1,74,1,28.0,1,2,0,32263.0,other,21,0
1,27,1,35.0,1,1,0,48720.0,152.0,199,0
0,51,1,3.0,0,2,1,21389.0,124.0,158,0
1,26,1,28.0,1,1,0,25848.0,152.0,183,0
1,66,1,28.0,0,2,1,36171.0,124.0,141,0
1,54,1,39.0,0,3,1,21126.0,124.0,251,0
0,21,1,35.0,1,1,0,30137.0,160.0,95,0
0,22,1,36.0,1,1,0,31297.0,152.0,251,0
0,55,1,28.0,1,2,0,34214.0,124.0,98,0
0,55,1,29.0,0,2,1,23527.0,124.0,258,0
0,49,1,35.0,1,2,0,29312.0,124.0,81,0
0,24,1,other,1,1,0,48989.0,152.0,55,0
1,60,1,28.0,0,3,1,59698.0,124.0,249,0
0,29,1,21.0,1,1,0,2630.0,152.0,155,0
0,41,1,8.0,1,2,0,28761.0,124.0,92,0
0,25,1,35.0,1,1,0,23871.0,152.0,278,0
0,63,1,28.0,0,3,1,46464.0,other,165,0
0,50,1,28.0,1,2,0,36989.0,26.0,98,0
1,71,1,28.0,1,2,0,45650.0,other,156,0
1,25,1,3.0,1,1,0,38267.0,152.0,276,0
0,37,1,8.0,0,2,1,28370.0,124.0,254,0
1,37,1,46.0,1,2,0,25677.0,124.0,12,0
0,33,1,15.0,1,1,0,41197.0,152.0,173,0
0,68,1,50.0,0,2,1,2630.0,26.0,222,0
0,40,1,29.0,0,2,0,34867.0,124.0,87,0
1,22,1,15.0,1,1,0,31420.0,152.0,235,0
0,37,1,46.0,1,2,0,42070.0,152.0,241,0
1,32,1,11.0,1,1,0,2630.0,160.0,199,0
0,37,1,other,0,2,1,2630.0,157.0,202,0
1,22,1,other,1,1,1,33689.0,other,229,0
0,47,1,11.0,1,2,0,2630.0,other,262,0
1,22,1,15.0,1,1,0,34929.0,152.0,176,0
0,59,1,8.0,0,2,1,78781.0,124.0,174,0
1,22,1,35.0,1,1,0,21134.0,160.0,65,0
0,52,1,13.0,0,2,1,34027.0,124.0,103,0
1,23,1,8.0,0,1,1,31017.0,151.0,160,0
1,27,1,8.0,1,1,0,42126.0,152.0,217,0
0,48,1,28.0,0,2,1,47746.0,124.0,179,0
1,25,1,41.0,0,1,1,26354.0,152.0,287,0
1,24,1,11.0,0,2,1,33812.0,124.0,200,0
0,68,1,48.0,1,2,0,2630.0,26.0,85,0
0,37,1,28.0,0,2,1,40873.0,124.0,193,0
1,59,1,41.0,1,2,0,34248.0,152.0,226,0
1,43,1,other,0,3,1,31310.0,154.0,267,0
0,26,1,30.0,0,1,1,40305.0,152.0,222,0
0,34,1,48.0,0,2,1,2630.0,other,152,0
1,47,1,28.0,0,2,0,2630.0,other,215,0
1,20,1,46.0,0,1,0,28986.0,160.0,292,0
0,46,1,other,0,2,1,2630.0,157.0,155,0
1,21,1,36.0,1,1,0,28175.0,152.0,20,0
0,22,1,15.0,0,1,1,31438.0,160.0,278,0
0,24,1,15.0,0,1,0,28142.0,26.0,165,0
1,42,1,50.0,1,2,0,25652.0,152.0,290,0
0,26,1,11.0,1,1,0,35237.0,152.0,66,0
0,40,1,28.0,1,2,0,67354.0,124.0,202,0
0,24,1,28.0,1,1,0,35199.0,152.0,52,0
1,70,1,28.0,0,2,0,68339.0,26.0,155,0
0,39,1,28.0,1,2,0,42318.0,26.0,216,0
0,23,1,other,1,1,0,2630.0,160.0,99,0
0,75,1,28.0,0,2,1,2630.0,26.0,91,0
1,24,1,13.0,0,1,1,30485.0,152.0,144,0
0,43,1,28.0,0,2,1,23775.0,124.0,138,0
0,28,1,21.0,1,1,0,31377.0,152.0,281,0
0,53,1,28.0,0,2,1,40616.0,122.0,104,0
0,24,1,46.0,1,1,0,29811.0,160.0,88,0
0,31,1,other,0,2,0,44561.0,124.0,32,0
1,80,1,28.0,0,2,1,31539.0,26.0,141,0
0,23,1,15.0,0,1,1,35855.0,152.0,123,0
0,55,1,28.0,1,2,0,38499.0,124.0,165,0
1,54,1,other,1,2,0,35284.0,124.0,35,0
1,55,1,28.0,0,2,1,33102.0,26.0,24,0
0,41,1,28.0,0,2,1,29127.0,154.0,24,0
1,53,1,28.0,0,3,1,36329.0,26.0,126,0
0,27,1,11.0,1,1,0,44093.0,152.0,193,0
0,45,1,28.0,0,2,1,51716.0,other,181,0
0,25,1,36.0,0,1,0,31857.0,152.0,195,0
0,47,1,28.0,1,2,0,34933.0,26.0,214,0
1,63,1,11.0,0,2,1,35285.0,26.0,10,0
1,52,1,28.0,0,2,1,46521.0,124.0,105,0
1,43,1,28.0,0,2,1,2630.0,122.0,124,0
0,26,1,28.0,1,1,1,26872.0,154.0,260,0
1,23,1,41.0,1,1,0,32456.0,152.0,66,0
1,66,1,29.0,1,2,0,45777.0,124.0,281,0
0,31,1,28.0,1,1,0,38938.0,152.0,275,0
1,20,1,30.0,0,1,1,30206.0,160.0,120,0
0,33,1,13.0,0,2,1,2630.0,124.0,213,0
0,54,1,28.0,0,2,1,33983.0,26.0,238,0
1,27,1,41.0,1,2,1,2630.0,156.0,172,0
1,43,1,48.0,0,2,1,2630.0,other,86,0
0,23,1,47.0,0,1,0,56154.0,152.0,160,0
0,62,1,29.0,0,2,1,27858.0,26.0,256,0
1,37,1,15.0,0,2,0,2630.0,152.0,145,0
1,21,1,11.0,1,1,0,33440.0,160.0,268,0
1,44,1,15.0,0,2,1,33818.0,124.0,203,0
0,44,1,28.0,0,2,1,35577.0,26.0,11,0
0,39,1,other,1,2,0,27787.0,26.0,270,0
0,35,1,37.0,0,2,1,2630.0,160.0,162,0
1,23,1,36.0,1,1,0,35457.0,152.0,245,0
0,64,1,8.0,1,2,1,2630.0,other,176,0
1,65,1,28.0,0,3,1,46154.0,26.0,133,0
1,49,1,28.0,1,2,0,49740.0,122.0,282,0
1,45,1,28.0,0,2,1,22633.0,122.0,191,0
1,22,1,47.0,0,1,1,32046.0,152.0,82,0
0,43,1,8.0,0,2,1,60585.0,124.0,185,0
0,23,1,11.0,1,1,0,36335.0,152.0,225,0
0,38,1,46.0,0,2,1,26045.0,154.0,42,0
0,38,1,other,0,2,1,28693.0,124.0,10,0
1,24,1,29.0,1,1,0,29792.0,152.0,182,0
0,21,1,50.0,1,1,0,37315.0,152.0,77,0
0,49,1,other,1,2,0,94826.0,26.0,104,0
1,23,1,36.0,1,1,0,29505.0,160.0,39,0
0,20,1,6.0,0,1,1,25542.0,160.0,119,0
0,21,1,3.0,0,1,1,27222.0,160.0,38,0
0,39,1,other,1,2,0,41484.0,124.0,121,0
0,40,1,48.0,1,2,0,2630.0,26.0,89,0
0,21,1,11.0,1,1,0,25104.0,160.0,101,0
0,55,1,18.0,1,2,1,15473.0,124.0,289,0
1,28,1,28.0,0,1,1,2630.0,124.0,227,0
0,65,1,28.0,1,2,0,46429.0,26.0,56,0
1,47,1,28.0,0,2,1,45552.0,other,223,0
0,58,1,28.0,0,3,1,33165.0,other,156,0
0,43,1,14.0,1,2,1,2630.0,156.0,259,0
0,50,1,28.0,1,2,0,37516.0,124.0,293,0
0,26,1,8.0,1,1,0,51731.0,152.0,170,0
1,28,1,28.0,1,1,1,32378.0,152.0,68,0
1,27,1,3.0,1,1,0,28435.0,160.0,106,0
0,28,1,30.0,1,1,0,27590.0,152.0,46,0
0,21,1,other,0,1,1,27077.0,160.0,159,0
1,26,1,33.0,1,1,0,33594.0,152.0,116,0
0,26,1,other,1,1,0,25446.0,152.0,213,0
0,55,1,28.0,0,3,1,48451.0,157.0,169,0
0,26,1,47.0,0,1,1,24085.0,other,75,0
1,29,1,46.0,0,1,1,28047.0,151.0,150,0
1,23,1,10.0,1,1,0,27967.0,152.0,173,0
0,66,1,other,1,2,0,39390.0,124.0,264,0
0,42,1,other,1,2,0,2630.0,124.0,217,0
0,77,1,18.0,1,2,0,29497.0,124.0,16,0
0,25,1,13.0,0,1,0,17732.0,152.0,171,0
0,21,1,8.0,1,1,0,43494.0,160.0,197,0
1,52,1,28.0,0,2,1,55008.0,other,230,0
1,43,1,47.0,1,2,0,27020.0,122.0,112,0
0,48,1,11.0,0,2,1,31886.0,124.0,125,0
1,28,1,33.0,1,1,0,55542.0,152.0,199,0
0,45,1,28.0,0,2,1,2630.0,124.0,191,0
1,60,1,11.0,1,2,0,22787.0,152.0,75,0
1,24,1,other,0,1,0,33699.0,152.0,181,0
0,54,1,other,1,2,0,29869.0,other,11,0
0,42,1,28.0,0,2,0,24614.0,26.0,130,0
1,29,1,28.0,1,1,0,39487.0,152.0,187,0
0,55,1,8.0,0,2,1,36269.0,26.0,65,0
